ailsa-bay	Ailsa Bay	distillery	GB-SCT	lowland	lowland	William Grant & Sons	single malt	medium			unverified	high	https://en.wikipedia.org/wiki/Lowland_single_malts	One of the very few peated Lowland distilleries; cited article: "Ailsa Bay and Annandale have become characterised by their use of peat, with a flavor profile more typical of Islay whisky." Exact ordinal is uncertain -- some releases are reported elsewhere as very lightly peated (~1.2ppm "Sweet Smoke"), others heavier for blending stock, so treat "medium" as approximate and verify against the specific expression actually in stock.
akashi	Akashi	distillery	JP			Eigashima Shuzo		light			unverified	high	https://www.ei-sake.jp/en/whisky.html https://en.wikipedia.org/wiki/White_Oak_distillery	Official site (ei-sake.jp) describes the Akashi single malt's taste as '...medium, light, slightly peaty'; the Akashi blended whisky is described as smooth/dry with no peat mention. Legal distillery name is White Oak (Eigashima Shuzo); no separate White Oak catalogue entry in this batch so Akashi is modelled as the distillery-level row. defaultTypeName left empty: range spans single malt and blended.
alchemist	Alchemist	bottler	GB-SCT					unknown			auto	low		Sample "Alchemist Tobermory" reads as an independent bottler's expression of Tobermory single malt; no citation confirms which "Alchemist" company this is (several drinks businesses use the name). countryCode GB-SCT is a low-confidence inference from bottling a Scotch distillery, not a confirmed fact. A tobermory distillery row is emitted below (required per BRIEF.md sec.2 regardless of this bottler's own identity) so the in-name distillery match can resolve.
alexander	Alexander	blend	XX					unknown			unverified	unknown		Could not identify producer despite research; only Alexander Aqva Di Vita Amarone Cask Finish sample available. Possibly Italian or generic European. Flag for reviewer.
allt-a-bhainne	Allt-a-Bhainne	distillery	GB-SCT	speyside	speyside	Chivas Brothers (Pernod Ricard)	single malt	none			auto	high	https://en.wikipedia.org/wiki/Allt-A-Bhainne_distillery https://en.wikipedia.org/wiki/Speyside_single_malt	Wikipedia confirms Pernod Ricard/Chivas Brothers ownership and Speyside location. No distillery-specific peat statement; defaulted to unpeated per Speyside's general house style.
amahagan	Amahagan	blend	JP			Hombo Shuzo (Mars Whisky)		unknown			unverified	low		Japanese "World Blended Whisky" from Mars Whisky (Hombo Shuzo / Mars Shinshu distillery), released in numbered wood-finish editions (sherry cask, Mizunara, red wine, Yamazakura). Lookup attempts for this brand specifically returned no usable content this pass; peat left unknown rather than assumed.
amrut	Amrut	distillery	IN			Amrut Distilleries	single malt	none			auto	high	https://en.wikipedia.org/wiki/Amrut_(whisky)	Standard single malt is unpeated. See rule.tsv for Peated (medium, ~23-24ppm) and Fusion (light, 25% peated Scottish malt); Kadhambam/Portonova/Raj Igala are cask-finish variants of the standard unpeated malt, no rule needed
an-orkney	An Orkney	brand	GB-SCT	islands	highland	Edrington	single malt	medium	highland-park		unverified	low	https://en.wikipedia.org/wiki/Highland_Park_distillery	Known undisclosed/teaspoon brand for Highland Park, named explicitly as a sibling pair in this research task's own brief; peat level assumed identical to parent since it is reportedly the same liquid under another label.
ancnoc	anCnoc	distillery	GB-SCT	highland	speyside	Inver House Distillers	single malt	none			auto	high	https://www.ancnoc.com/blog/112-ancnoc-unveils-two-new-additions-to-popular-peated-range https://thewhiskeyjug.com/scotch-news/ancnoc-cutter-released-to-the-usa-as-the-latest-addition-to-ancnocs-peated-whisky-range/	Knockdhu distillery. Modern core range is unpeated (evolved from an originally peaty 1894 style); since 2014 a separate "Peaty Collection" (Cutter, Flaughter, Tushkar, Peatheart, Sherry Cask Finish Peated Edition) uses malt peated to ~20ppm - see rule row. Region recorded as Highland (Knock, Aberdeenshire, near the Speyside boundary); some sources place it in Speyside instead - low-confidence detail flagged for reviewer, though it does not affect the peat call.
and-whisky	& Whisky	blend						unknown			unverified	unknown		Input brand string '& Whisky' does not correspond to any single identifiable producer - its 6 sample product names (Umiki, Kura The, Lord Moisans, Scottish Piper, MacKinlay's Old) look like several unrelated real brands (Japanese blends, MacKinlay's Scotch) rather than one house style. Likely a catalogue category/parsing artifact, not a real brand. Not researched as a single entity; alias emitted only for the exact catalogue string as required.
angels-envy	Angel's Envy	distillery	US			Bacardi Limited	bourbon	none			unverified	low	https://en.wikipedia.org/wiki/Whisky	Louisville, Kentucky bourbon distillery known for port-cask finishing (its whole signature, not a separate 'Port Cask' sub-brand -- the two samples are both just the core product). Ownership (Bacardi Limited, acquired 2015) is from general knowledge; a dedicated Wikipedia fetch attempted this session 404'd on the title tried, so that specific fact is NOT independently re-verified -- only the general Whisky article backs the peat=none category claim.
angus-dundee	Angus Dundee	bottler	GB-SCT			Angus Dundee Distillers plc		unknown			auto	low	https://www.angusdundee.co.uk/ https://scotchwhisky.com/whiskypedia/2565/angus-dundee-distillers/	Owns Glencadam and Tomintoul distilleries and also bottles blends (e.g. "Glen Parker") under its own name; treated as a bottler/owner-company since the catalogue brand spans multiple sub-brands. See glencadam row.
annandale	Annandale	distillery	GB-SCT	lowland	lowland	Annandale Distillery Company	single malt	unknown			auto	high	https://en.wikipedia.org/wiki/Annandale_distillery	Distillery itself is never the bottling name: output is split into two differently-branded single-cask ranges, Man O' Words (unpeated, named for Robert Burns) and Man O' Sword (peated, named for Robert the Bruce) -- see those rows (parentSlug=annandale). peatProfile left unknown here since nothing is sold as plain 'Annandale'.
antiquary	Antiquary	blend	GB-SCT			Tomatin Distillery Company	blend	none			unverified	low	https://en.wikipedia.org/wiki/Tomatin_distillery	Own blended-Scotch brand of Tomatin Distillery Co (alongside Talisman). Tomatin's own house style is one of the least-peated Highland malts, so the blend is inferred unpeated; no source found stating this directly for Antiquary itself.
arbikie	Arbikie	distillery	GB-SCT	highland	highland	Arbikie Highland Estate		unknown			auto	high	https://en.wikipedia.org/wiki/Arbikie_distillery	Source list marks this 'malt' but Wikipedia's Products section only documents Arbikie 1794 Highland Rye (Scotland's first commercial rye whisky in 100+ years) alongside gin/vodka -- no single malt is described -- so defaultTypeName left empty rather than forced to 'single malt' (range may span types / may not include a malt at all). No peat/smoke level stated anywhere fetched.
ardbeg	Ardbeg	distillery	GB-SCT	islay	islay	The Glenmorangie Company (LVMH)	single malt	heavy			auto	high	https://en.wikipedia.org/wiki/Ardbeg_distillery https://thewhiskeywash.com/scotch-whiskey/ardbeg-the-peatiest-powerhouse-on-islay/	One of the most heavily peated Islay malts, roughly 50-55ppm. Owned by LVMH via The Glenmorangie Company since the 1997 reopening.
ardgowan	Ardgowan	distillery	GB-SCT	lowland	lowland	Ardgowan Distillery Company	single malt	unknown			auto	high	https://en.wikipedia.org/wiki/Ardgowan_distillery	Original 1896 Ardgowan distillery in Greenock burned down in 1903 ('a river of flaming whisky'); modern distillery on Ardgowan Estate near Inverkip operating since 2016. No peat/smoke level found in the (history-focused) Wikipedia article.
ardmore	Ardmore	distillery	GB-SCT	highland	highland	Beam Suntory	single malt	medium			auto	high	https://www.ardmorewhisky.com/ https://www.thewhiskybarrel.com/products/ardmore-traditional-cask	'The only remaining Highland distillery to fully peat their standard malt.' Current OB Legacy is an 80% peated / 20% unpeated vatting. Historically the signature malt in Teacher's blend. Named in Artist series samples (this batch).
ardnahoe	Ardnahoe	distillery	GB-SCT	islay	islay	Hunter Laing & Co	single malt	heavy			auto	high	https://www.whiskeyatlas.co.uk/learn/every-islay-distillery-ranked-peat https://en.wikipedia.org/wiki/Ardnahoe_distillery	Islay's newest distillery (opened 2019), owned by Hunter Laing. Standard malt spec is 40ppm phenol, comparable to Port Charlotte's 40ppm (recorded heavy in this batch).
ardnamurchan	Ardnamurchan	distillery	GB-SCT	highland	highland	Adelphi Distillery Co	single malt	unknown			auto	high	https://en.wikipedia.org/wiki/Ardnamurchan_distillery	Confirmed the distillery makes BOTH peated and unpeated styles from the outset (cited source). Could not confirm whether the catalogue's sample "Ardnamurchan AD" batch code denotes the peated or unpeated style (or a marriage of both) - deliberately left unknown rather than guessed; worth a human check against the actual bottle/batch.
ardross	Ardross	distillery	GB-SCT	highland	highland	Greenwood Distillers	single malt	unknown			auto	high	https://en.wikipedia.org/wiki/Ardross_distillery	Founded by master blender Andrew Rankin from 2015, ~GBP50m project, planning approved 2017. No peat/smoke level or distinct brand name found.
arlett	Arlett	distillery	FR			Maison Boinaud / Distillerie Tessendier	single malt	none			unverified	low	https://arlett-whisky.com/en/distillerie-tessendier/ https://www.luxe-infinity.com/en/gastronomie/arlett-le-whisky-francais/	French single malt, founded 2022, distilled at Distillerie Tessendier (Maison Boinaud) in Jarnac, Charente. Site lists a "Peated" expression (French: Tourbe) as a distinct product from "Original", implying the core/Original line is unpeated - see rule row for the peated "Tourbe" expression. Intensity of Tourbe not confirmed with ppm data.
armorik	Armorik	distillery	FR				single malt	unknown			unverified	low	https://en.wikipedia.org/wiki/French_whisky	First French single malt (launched 1998), made by the Warenghem Distillery in Brittany. No peat information confirmed either way this session. FOR REVIEWER: the 'Yeun Elez' expression (in my sample list) is named for a peat bog/moor in the Monts d'Arree, Brittany, by Breton place-name - it may well be a peated bottling distinct from the 'Classic' line, but I found no fetched source confirming this; worth checking before assuming the whole range is uniform.
arran	Arran	distillery	GB-SCT	islands	highland	Isle of Arran Distillers Ltd	single malt	none			auto	high	https://scotchwhisky.com/whiskypedia/2594/isle-of-arran-distillers/ https://en.wikipedia.org/wiki/Arran_distillery	Lochranza, est. 1995 by ex-Chivas Brothers MD Harold Currie. Unpeated core range (10yo, Bothy, Bodega). Peated sibling line is Machrie Moor (this batch, parentSlug=arran).
artist	Artist	bottler	FR			La Maison du Whisky		unknown			auto	high	https://www.whisky.fr/en/menu/bottlings/creations/artist https://www.whisky.sg/artist-collection/	Numbered independent-bottler series by La Maison du Whisky (Paris), covering many distilleries worldwide incl. Karuizawa, Caol Ila, Macallan, Bowmore, Linkwood, Ardmore (all seen in samples). Peat varies per release; resolve via in-name distillery match.
artist-collective	Artist Collective	bottler	FR			La Maison du Whisky		unknown			auto	high	https://www.whisky.fr/en/independant-bottlers/la-maison-du-whisky/collective.html	French independent-bottler range from La Maison du Whisky; deliberately spans every Scotch region and style, peated and unpeated, so no house peat level. Samples name Ardmore (own row in this batch), Caol Ila, Ben Nevis, Glen Elgin, Glen Ord and Linkwood -- distillery rows added below per the independent-bottler rule.
atom	Atom	bottler	GB-ENG					unknown			auto	high	https://atombrands.com/	Atom Brands (confirmed parent of That Boutique-y Whisky Company) - independent bottler. Samples name Macduff and Longmorn (Scotch malt distilleries, rows added), Heaven Hill (US bourbon distillery, row added), plus own "World Blend" and undisclosed "Atom Irish #1/#2".
auchentoshan	Auchentoshan	distillery	GB-SCT	lowland	lowland	Beam Suntory	single malt	none			auto	high	https://en.wikipedia.org/wiki/Auchentoshan_distillery	Unpeated malt, triple-distilled -- signature Lowland style. Named in Old Malt Cask samples.
auchroisk	Auchroisk	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			auto	high	https://en.wikipedia.org/wiki/Auchroisk_distillery https://en.wikipedia.org/wiki/Speyside_single_malt	Wikipedia confirms Speyside/Diageo. No distillery-specific peat statement; defaulted per Speyside general house style.
aultmore	Aultmore	distillery	GB-SCT	speyside	speyside	John Dewar & Sons (Bacardi)	single malt	none			auto	high	https://en.wikipedia.org/wiki/Aultmore_distillery https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Added to resolve Scyfion's sample bottlings. Cited page confirms region/owner but not peat explicitly; unpeated is standard for this Speyside malt.
azabu	Azabu	blend	JP					unknown			unverified	unknown		No Wikipedia article or independent confirmation found this session. Flag for reviewer.
back-to-black	Back to Black	blend						unknown			unverified	unknown		No information found this session; samples are 'Back to Black' / 'The Story of Back to Black' - own-label, origin unclear, not searched (long tail budget)
bagots	Bagots	blend	XX					unknown			unverified	unknown		Catalogue spells it "BAGOTS" (Grain Game, Madeira Cask, Triple Batch, White Moscatel Cask -- cask-finish naming typical of small-batch/craft bottlings). No Wikipedia page or other citable source found; country and category could not be determined this session.
bakers	Baker's	brand	US			Suntory Global Spirits	bourbon	none	jim-beam		unverified	low	https://en.wikipedia.org/wiki/Whisky	Part of Jim Beam's small-batch bourbon collection (alongside Knob Creek/Basil Hayden/Booker's), distilled at Jim Beam's Clermont/Boston, KY site. 'jim-beam' is an extremely well-known distillery slug another batch will almost certainly emit -- not created here.
balblair	Balblair	distillery	GB-SCT	highland	highland	International Beverage Holdings (Inver House Distillers)	single malt	none			auto	high	https://en.wikipedia.org/wiki/Balblair_distillery https://scotchwhisky.com/whiskypedia/1815/balblair/	Distilled from unpeated barley grain; historically a blending malt, bottled as vintage releases since 2007.
ballantines	Ballantine's	blend	GB-SCT			Chivas Brothers (Pernod Ricard)	blend	light			unverified	low	https://en.wikipedia.org/wiki/Ballantine%27s	Fingerprint malts (Miltonduff, Glenburgie) are unpeated Speyside distilleries; wiki page describes the 21 Year Old as "spicy, aromatic and heather smoke", implying a light smoky character at least in aged expressions. Core Finest not separately described in the source, so confidence kept low rather than assuming it is identical to the 21yo.
ballantines-brasil	Ballantine's Brasil	blend	GB-SCT			Pernod Ricard		unknown			unverified	low	https://www.ballantines.com/en/range/ballantines-brasil/ https://www.masterofmalt.com/spirit/ballantines/ballantines-brasil-spirit/	A lime-infused, sweetened Scotch-based "spirit drink" (35% ABV, sugar + vanilla extract added) rather than a standard whisky - FLAG FOR HUMAN REVIEW of categorisation. Base Ballantine's blend is generally light/touch-of-smoke, but given the heavy flavouring/dilution here peat character is uncertain, left unknown rather than inherited
ballechin	Ballechin	brand	GB-SCT	highland	highland	Edradour Distillery Company (Signatory Vintage)	single malt	heavy	edradour		auto	high	https://dram1.com/edradour-distillery-spotlight/ https://whiskyinternationalonline.com/products/ballechin-10-year-old-whisky-heavily-peated-release-46	~55ppm heavily peated; produced at Edradour distillery since 2003, first release 2006. Sibling of unpeated Edradour, same distillery.
ballina	Ballina	distillery	IE			Terroirs Distillers	single malt	none			unverified	low	https://www.thespiritsbusiness.com/2025/11/connacht-distillery-becomes-ballina/ https://www.irishwhiskeymagazine.com/news/latest-news/ballina-irish-single-malt-debuts-first-expressions/	Formerly 'Connacht Distillery' (Co. Mayo, est. 2015), rebranded Ballina in 2025 after acquisition by Terroirs Distillers (Tullibardine's owner). First releases Dubailte (double wood) and Triarach (triple wood), 100% Irish malted barley. No peat/smoke mentioned in sources found.
ballindalloch	Ballindalloch	distillery	GB-SCT	speyside	speyside	Ballindalloch Distillery LLP	single malt	none			auto	high	https://web.archive.org/web/20250317171544/https://www.whisky.com/whisky-database/distilleries/details/ballindalloch.html https://en.wikipedia.org/wiki/Ballindalloch_distillery	Archived whisky.com page quotes distillery manager Colin Poppy: the intended style 'is not smoky, but strong and expressive'. Scotland's first single-estate distillery (own barley, own maturation).
balmaud	Balmaud	distillery	GB-SCT	highland	highland	Balmaud Distillery Co. Ltd.	single malt	unknown			auto	high	https://balmauddistillery.com/	Official site (fetched) carries only marketing copy ('Nothing Wasted, Nothing Rushed, Nothing Ordinary'); no peat/smoke claim, and no Wikipedia article exists yet. Very new, obscure operation.
balmenach	Balmenach	distillery	GB-SCT	speyside	speyside	Inver House Distillers	single malt	none			auto	high	https://web.archive.org/web/20160821181545/https://www.whisky.com/whisky-database/distilleries/details/fdb/Distilleries/Details//balmenach.html https://scotchwhisky.com/whiskypedia/1817/balmenach/	Archived whisky.com: 'The whiskies of Balmenach are rather fruity and not peated, which is very typical for a Speyside distillery... The malt of the Balmenach distillery is always unpeated.' scotchwhisky.com confirms Inver House has no plans to release it as a single malt at all -- almost everything on the market is via independent bottlers (Gordon & MacPhail, Douglas Laing).
balvenie	Balvenie	distillery	GB-SCT	speyside	speyside	William Grant & Sons	single malt	none			auto	high	https://scotchwhisky.com/magazine/latest-news/15878/balvenie-peat-week-details-revealed/	Core range (DoubleWood, PortWood, Montilla, 12/14/17/21) is unpeated. Distillery restarted an annual one-week peated malting run in 2001 ("Peat Week"); those limited releases (Peat Week, Peated Triple Cask, Week of Peat) are heavily peated - see rule rows.
bandwagon	Bandwagon	blend						unknown			unverified	low		Single-product entry; whiskybase.com confirms the brand exists in its database but no identifying detail (origin, style, country) was found. Long-tail, fast-tracked per budget rules.
bank-note	Bank Note	blend	GB-SCT			A.D. Rattray	blend	none			auto	high	https://www.adrattray.com/our-whisky/bank-note https://www.wine.com/product/bank-note-5-year-blended-scotch-whisky-700ml/540331	Roughly 150-year-old recipe recreated in 2012 by A.D. Rattray: 40% Speyside/Highland malt with 60% Lowland grain. The base blend is unpeated; a separate "Peated Reserve" exists, see rule.
bankhall	Bankhall	distillery	GB-ENG			Halewood Artisanal Spirits	single malt	none			auto	high	https://www.thespiritsbusiness.com/2023/05/bankhall-distillery-unveils-debut-single-malt-whisky/ https://bankhallwhisky.com/about/	Blackpool, England distillery (est. 2019, Halewood-backed). Produces both peated and unpeated English malt spirit (EM/PEM/PBM plus corn/rye/wheated mashes); flagship "Distiller's Cut" is the bourbon-inspired, non-"Peated"-labelled single malt. See rule for explicitly "Peated"-labelled releases.
barclays	Barclays	blend	GB-SCT					unknown			unverified	low		Own-label blended Scotch (not the bank), 2 products in this batch. No web presence found this session.
barrell	Barrell	bottler	US			Barrell Craft Spirits		unknown			auto	high	https://www.barrellbourbon.com/	Non-distilling independent blender of American whiskey and rum, Louisville KY, founded 2013; sources casks from multiple distilleries so has no single house peat level. Samples (Vantage, Dovetail, Seagrass, Batch 036, Foundation, Rye Batch 004) name no source distilleries, so no distillery rows added
barry-bernard	Barry Bernard	blend						unknown			unverified	unknown		No information found. 'Honey' and 'Spisy' [sic, likely 'Spicy'] variants suggest a flavored whisky-based product; origin and type could not be determined within budget.
barts	Bart's	blend	IE					unknown			unverified	unknown		No web presence found this session (official domain unreachable, Wikipedia search returned nothing but Simpsons/Ireland false positives). Alias kept at any-scope only after judgement that "Bart's" (6 chars incl. apostrophe) is a reasonably distinctive token for a whisky catalogue -- flag for reviewer if this proves too permissive.
basil-hayden	Basil Hayden's	brand	US			Suntory Global Spirits (Beam Suntory)		none	jim-beam		auto	high	https://en.wikipedia.org/wiki/Basil_Hayden%27s	Lightest-bodied of the Jim Beam small-batch bourbon family, high-rye mashbill. defaultTypeName left empty: the line also includes a Dark Rye expression alongside the bourbon. parentSlug=jim-beam expected to be seeded by another batch (globally known Beam Suntory distillery/brand) -- not created here.
bastille	Bastille	blend	FR					unknown			unverified	low		Product names repeat French-Revolution imagery ('1789', 'No.7 1789'), the basis for countryCode=FR; 'Daucourt' (in one sample) is confirmed on Wikipedia to be only a French surname, not a spirits company, so that lead was dropped rather than guessed at
bayadera	Bayadera	blend	UA					unknown			unverified	unknown		Could not identify what this producer actually is. Samples ("Whiskey and Apple Juice", "Penicillin (Пеніцилін) 11 порцій") read as a flavoured/cocktail-kit product line (Penicillin is a well-known Scotch cocktail) rather than a conventional whisky brand; no dedicated Wikipedia article found. REVIEWER FLAG: this is a different entity from the "bayadera" store already in this codebase (a Ukrainian retailer) - no technical collision since producers and stores are separate tables, but worth a human sanity check on whether these SKUs belong in the whisky KB at all.
beara	Beara	blend	IE					unknown			unverified	unknown		Possibly named for the Beara Peninsula, Co. Cork; no producer/distillery identified this session (official domain unreachable). defaultTypeName left empty: catalogue types the bare "Beara" sample as grain but its "Black Cask Blend" sibling as blend.
beauchamp	Beauchamp	blend					grain	unknown			unverified	unknown		"Triple Grain" sample suggests a grain-whisky blend; country/origin not confidently identified (could be French) -- no search performed this pass.
beinn-dubh	Beinn Dubh	blend	GB-SCT					unknown			unverified	low		Own-label / limited bottling ('Thunder in the Glens Anniversary'), no web presence found; fast-tracked per own-label rule.
bell-rock	Bell Rock	blend	US					unknown			unverified	unknown		No web presence found this session. The "Butterscotch Liquor" sample suggests a flavoured whiskey liqueur variant rather than a straight whiskey for that specific expression.
bells	Bell's	blend	GB-SCT			Diageo	blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	Mainstream Diageo blend (Arthur Bell & Sons, per general knowledge - dedicated Wikipedia page returned 404 this session). No distillery-specific peat statement found; defaulted to unpeated per ordinary-blend category norm. "Bell's Spiced" is a spiced/flavoured variant, not a peat indicator - no rule needed.
ben-cumhaill	Ben Cumhaill	distillery	GB-SCT	lowland	lowland	Simpson family	single malt	unknown			auto	high	https://bencumhaill.com/	Official site (fetched) describes a small-batch triple-distilled single malt/single cask project near Dumfries; founders 'one Scottish, one Irish' drawing on 'Irish and Scottish whisky making traditions' (triple distillation is an Irish-style choice, but no explicit peated/unpeated statement was made). No Wikipedia article; the site's own target opening was 2023, current status unconfirmed.
ben-nevis	Ben Nevis	distillery	GB-SCT	highland	highland	Nikka Whisky Distilling	single malt	none			auto	high	https://en.wikipedia.org/wiki/Ben_Nevis_distillery https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Added to resolve Artist Collective's sample bottlings. Cited page confirms region/owner but not peat explicitly; unpeated is standard for this Highland malt.
benbecula	Benbecula	distillery	GB-SCT	islands	highland	Angus A. MacMillan	single malt	unknown			auto	high	https://en.wikipedia.org/wiki/Benbecula_Distillery	First spirit flowed June 2024; first bottling not expected until 2029. Wikipedia (Times, 2024) says production uses 'local peat and heather... in the process' alongside bere barley, but does not say this is peated malt/kilning versus some other use of peat, and the intended profile is described only as 'classically maritime'. Left unknown rather than guessing an intensity from that one ambiguous phrase -- flagged for reviewer to re-check once the whisky is actually released.
benriach	BenRiach	distillery	GB-SCT	speyside	speyside	Brown-Forman	single malt	none			auto	high	https://whiskyadvocate.com/benriach-new-look-whisky https://www.benriachdistillery.com/our-whiskies/birnie-moss/	Core range (The Original Ten/Twelve etc.) is unpeated. Distillery also bottles peated expressions under distinct line names within the BenRiach brand itself (Curiositas, Smoky Ten/Twelve, Birnie Moss, Septendecim, Authenticus) -- captured as rules below rather than sibling brands, since they are always sold as "BenRiach <name>", not a standalone brand name. Owner Brown-Forman inferred from the 2016 GlenDronach/BenRiach/Glenglassaugh group acquisition (corroborated on the Glenglassaugh distillery page), not independently opened for BenRiach itself.
benrinnes	Benrinnes	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			auto	high	https://en.wikipedia.org/wiki/Benrinnes_distillery	Wikipedia does not explicitly state unpeated; inferred from no peat/smoke mention and its role as a Diageo blending malt
benromach	Benromach	distillery	GB-SCT	speyside	speyside	Gordon & MacPhail	single malt	light			unverified	high	https://en.wikipedia.org/wiki/Benromach_distillery	Core range is Speyside's classic lightly-peated house style (brief's own calibration example). Peat Smoke is a separate heavily-peated bottling in the distillery's own lineup, see rule (matches brief's own worked example verbatim).
bercloux	Bercloux	blend						unknown			unverified	unknown		Single product, no information found this session; 'Bercloux' is a commune name in Charente-Maritime, France, but not confirmed as this brand's actual origin so countryCode left empty rather than guessed
bernheim	Bernheim	brand	US			Heaven Hill		none	heaven-hill		unverified	low	https://en.wikipedia.org/wiki/Heaven_Hill https://en.wikipedia.org/wiki/Irish_whiskey	Bernheim Original, a straight wheat whiskey made by Heaven Hill at their (New) Bernheim distillery, Louisville. defaultTypeName left empty since "wheat whiskey" has no exact match in the closed type list. Peat=none per general American-whiskey category norm.
