gelstons	Gelston's	blend	IE			Halewood International		unknown			unverified	low	https://en.wikipedia.org/wiki/Irish_Cup	Historic Irish whiskey name (Samuel Gelston's, est. 1808); confirmed as a live current brand by its sponsorship of Northern Ireland's Irish Cup football competition ("Samuel Gelston's Whiskey Irish Cup") on Wikipedia. Owner is taken from this batch's own sample "Gelston's Halewood" (direct catalogue evidence; Halewood's own site/pages were unreachable this session -ECONNREFUSED). defaultTypeName left empty: historically a blend, but catalogue guesses single malt for both samples and the current Halewood-era range was not confirmed either way.
muirheads	Muirhead's Blue Seal	blend	GB-SCT					unknown			unverified	low		Historic-sounding Scotch blend name; no citation found this session (Wikipedia search returned nothing on point).
restless-pony	Restless Pony	blend					rye	none			unverified	low	https://en.wikipedia.org/wiki/Rye_whiskey	No country stated by the catalogue and no producer identified this session. defaultTypeName=rye taken from the catalogue's own guess; peatProfile=none rests on the general rye-whiskey-is-unpeated category convention (peated malt is not used in American rye mashbills), not a brand-specific source.
shamrose	Shamrose	blend	IE					unknown			unverified	low		No web presence found this session.
stag-hunter	Stag Hunter	blend	GB-SCT					unknown			unverified	low		Own-label blend ("Special Reserve"), no web presence found this session.
36-south	36 South	distillery	AU			Morris of Rutherglen	grain	none			unverified	low	https://www.morrisofrutherglen.com/pages/36-south-whisky	Contrary to my first guess (a New Zealand independent bottler), 36southwhisky.com redirects straight to morrisofrutherglen.com/pages/36-south-whisky: 36 South is produced by Morris of Rutherglen in Victoria, Australia (name references 36 degrees south latitude), matching the catalogue's own AU guess. "36 South Double Grain Whisky" made from local wheat/barley; page's own tasting language ("smooth yet complex") has no smoke/peat descriptor -- no cask-finish/Morris-cask connection stated on that page despite the sample name.
aberargie	Aberargie	distillery	GB-SCT	lowland	lowland	Morrison Scotch Whisky Distillers	single malt	unknown			unverified	high	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland https://aberargie.com/	Confirmed by this project's own reference authority table (region=Lowland, owner=Morrison Scotch Whisky Distillers, malt, operating) -- matches the catalogue's own sample naming "Aberargie Morrison" directly. Official site (fetched this session) states only "balanced, elegant" character and first-fill bourbon/sherry cask maturation, with no explicit peat/unpeated statement, so peatProfile is left unknown rather than guessed.
barts	Bart's	blend	IE					unknown			unverified	unknown		No web presence found this session (official domain unreachable, Wikipedia search returned nothing but Simpsons/Ireland false positives). Alias kept at any-scope only after judgement that "Bart's" (6 chars incl. apostrophe) is a reasonably distinctive token for a whisky catalogue -- flag for reviewer if this proves too permissive.
beara	Beara	blend	IE					unknown			unverified	unknown		Possibly named for the Beara Peninsula, Co. Cork; no producer/distillery identified this session (official domain unreachable). defaultTypeName left empty: catalogue types the bare "Beara" sample as grain but its "Black Cask Blend" sibling as blend.
bell-rock	Bell Rock	blend	US					unknown			unverified	unknown		No web presence found this session. The "Butterscotch Liquor" sample suggests a flavoured whiskey liqueur variant rather than a straight whiskey for that specific expression.
big-moustache	Big Moustache	blend	US					unknown			unverified	unknown		Catalogue lists this same name 3 times with inconsistent country/type (DE/blend, US/rye, US/blend); countryCode=US taken as the majority value, not a confirmed fact. No producer identified this session.
billy-bong	Billy Bong	distillery	US				bourbon	none			unverified	low	https://en.wikipedia.org/wiki/Bourbon_whiskey	No producer identified this session (no useful search hits). peatProfile=none rests on the general bourbon-is-unpeated category convention, not a brand-specific source (matches this project's own batch-08 precedent for an equally unconfirmed US bourbon label).
blairfindy	Blairfindy	blend	GB-SCT	speyside	speyside			unknown			unverified	low	https://en.wikipedia.org/wiki/The_Glenlivet_distillery	"Blairfindy" is a real historic place/castle name in the Glenlivet area of Speyside (Wikipedia's Glenlivet article surfaces it), likely used here as an independent single-cask label name rather than a distillery of its own -- region/legalRegion given from that toponymy alone (low confidence). Treated as an undisclosed-origin label per the brief's rule 3: producer and true source distillery not guessed.
blue	Blue	blend	GB-SCT					unknown			unverified	unknown		Single generic colour-word name; could not be identified as any specific brand and is below the 5-character alias floor regardless. Kept as a minimal row only so the (necessarily brand-scope) alias exists; note in alias.tsv that it will not resolve in-name.
virginia-distillery-company	Virginia Distillery Company	distillery	US				single malt	none			unverified	low	https://vadistillery.com/	Official site (fetched this session): "The most awarded single malt whisky distillery in America", Blue Ridge Mountains, Virginia. No peat/smoke mention anywhere on the fetched page; American single malt without a stated peated line, so peatProfile=none rests on that absence plus general category convention rather than an explicit "unpeated" statement. "Courage & Conviction" is confirmed on the same page as a distinct in-house brand -- see that row (parentSlug points here).
courage-conviction	Courage & Conviction	brand	US				single malt	none	virginia-distillery-company		unverified	low	https://vadistillery.com/	Virginia Distillery Company's flagship 100%-Virginia-distilled single malt line, cask-finished (Bourbon/Sherry/Cuvee/etc.) -- named explicitly on the official site as "our Courage & Conviction brand". No peat/smoke stated; peatProfile=none by the same reasoning as the parent row.
bold-thady	Bold Thady	blend	IE					unknown			unverified	unknown		Likely named after the Irish folk-song character "Bold Thady Quill"; no producer identified this session.
bouteille	Bouteille	blend	FR					unknown			unverified	unknown		"Bouteille" is simply French for "bottle" -- this may be a scraping/page-structure artifact (a label word mistaken for the brand) rather than a genuine brand name; flagged for human review rather than skipped outright, since it is plausibly real French whisky with an unidentifiable brand string. No producer found this session either way.
brora	Brora	distillery	GB-SCT	highland	highland	Diageo	single malt	unknown			unverified	high	https://en.wikipedia.org/wiki/Brora_distillery https://scotchwhisky.com/whiskypedia/2017/brora/	Peat level is genuinely vintage-dependent, not a fixed house style: Wikipedia -- "Between May 1969 and July 1973, Brora produced a heavily peated whisky... Most of the whisky produced as Brora after 1973 is in the lightly peated Highland style." scotchwhisky.com adds nuance: peating dropped after 1977 but "occasional heavily smoky expressions from the 1980s" still exist, so bottlings vary from "immensely oily and smoky" to "the merest exhalation of peat" depending on cask/vintage. This batch's sample, "Brora 2010 9th Release" (a Diageo Special Release), could be either without knowing its distillation vintage, so peatProfile is left unknown rather than defaulted to one band -- this is the safe, correct answer for this specific distillery, not a research gap.
cameronbridge	Cameronbridge	distillery	GB-SCT			Diageo	grain	none			unverified	high	https://scotchwhisky.com/whiskypedia/1997/cameronbridge/	Diageo's largest grain distillery (est. by John Haig, 1824); produces Cameron Brig and Haig Club single grain whiskies (confirmed via scotchwhisky.com, fetched this session). Region/legalRegion deliberately left empty: this project's own reference authority table (wikipedia-scotland-distilleries.tsv) lists Cameronbridge's region as blank despite its Fife/Lowland geography, and the brief states that table wins on disagreement -- not asserting Lowland here even though batch 04's existing row does. Grain whisky is not peated by standard convention; no source states it explicitly for this distillery, but no grain distillery of this kind is known to use peated malt.
canadian-mist	Canadian Mist	distillery	CA			Sazerac Company	blend	none			unverified	high	https://en.wikipedia.org/wiki/Canadian_Mist	Collingwood, Ontario; triple-distilled continuous still, aged in charred white oak. Introduced 1967 by Brown-Forman, sold to Sazerac Company in 2020 together with Early Times (same reference confirms both sales in one transaction). Canadian whisky does not use peated malt by convention; no explicit statement found, category-level inference.
chieftains	Chieftain's	bottler	GB-SCT			Ian Macleod Distillers		unknown			unverified	high	https://en.wikipedia.org/wiki/Ian_Macleod_Distillers	Independent bottling range of Ian Macleod Distillers Ltd (Broxburn; family-owned since 1933; also owns Glengoyne/Tamdhu/Rosebank distilleries and the peated Smokehead brand) -- confirmed parent company via Wikipedia. "Chieftain's" itself is not named on that page but is directly evidenced by this batch's own sample, "Chieftain's The Cigar Malt (Ian Macleod)", which states the parent in the product name itself. "The Cigar Malt" names no source distillery, so it is left unresolved (undisclosed-cask label) rather than guessed. Bottler has no single house peat level.
crazy-charley	Crazy Charley	blend						unknown			unverified	unknown		No country stated by the catalogue; own-label, no web presence found this session.
cumberland-falls	Cumberland Falls	distillery					bourbon	none			unverified	low	https://en.wikipedia.org/wiki/Bourbon_whiskey	No country stated by the catalogue and no specific producer identified this session (named for the Kentucky waterfall). peatProfile=none rests on the general bourbon-is-unpeated category convention, not a brand-specific source.
dubliner	The Dubliner	blend	IE					unknown			unverified	unknown		"The Dubliner Irish Whiskey" is a real retail brand but its current owner could not be confirmed this session (thedublinerwhiskey.com does not resolve, no Wikipedia article). "Bourbon Cask" is a cask-finish descriptor, not evidence of American whiskey.
element	Element	blend	IE					unknown			unverified	unknown		Producer not identified this session (guessed Echlinville Distillery and ruled it out -- its own site lists no "Element" brand). IMPORTANT: this project's own be/CLAUDE.md documents that the catalogue separately holds "Elements of Islay", "M&H Elements" and "Glenmorangie Elementa" as unrelated products specifically as an example of why the 5-character alias floor exists -- so the alias is deliberately kept at brand scope only; it will not resolve either "Element Fusion" or "Element Lore" in-name, which is the correct, honest outcome here.
redwood-empire	Redwood Empire	distillery	US					none			unverified	low	https://redwoodempirewhiskey.com/	Northern California craft whiskey producer. Official site (fetched this session) confirms "Emerald Giant" as a rye whiskey; range also spans bourbon and a "Foggy Burl Single Malt", so defaultTypeName is left empty. No peat/smoke mentioned anywhere on the fetched page; rye/bourbon mashbills do not use peated malt by convention.
filey-bay	Filey Bay	distillery	GB-ENG				single malt	none			unverified	low	https://www.spiritofyorkshire.com/ https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_England	Made by Spirit of Yorkshire Distillery Ltd, Hunmanby (founded 2016, first release 2019, per Wikipedia's list of English distilleries). Official site's own tasting notes for four expressions (Flagship, Moscatel Sherry Cask, STR Red Wine Cask, Yorkshire Day 2026) list only honey/vanilla/citrus/caramel/biscuit/fruit-cake descriptors with zero smoke/peat language across all of them -- inferred none from that consistent absence rather than an explicit "unpeated" statement.
filliers	Filliers	distillery	BE				single malt	none			unverified	low	https://en.wikipedia.org/wiki/Filliers https://filliersdistillery.com/en/	Primarily a jenever/gin distillery (Bachte-Maria-Leerne, since 1880) that also bottles whisky. Official site (fetched this session) confirms a "Single Malt Whisky" described as "100% aged in Sherry casks" -- matches this batch's own "Fillers Sherry Cask(/Strength)" samples exactly (note the catalogue's own spelling drops one 'l'). No peat mentioned on either source.
finity	Finity	blend	IE					unknown			unverified	unknown		Producer not identified this session; "Irish Honey" suggests a honey-flavoured whiskey liqueur akin to Irish Mist/Bushmills Irish Honey. Alias kept at brand scope only: "Finity" is a substring of the unrelated common word/brand "Infinity", a real collision risk for in-name matching.
forty-creek	Forty Creek	distillery	CA			Campari Group	blend	none			unverified	high	https://en.wikipedia.org/wiki/Forty_Creek	Grimsby, Ontario; launched 1992 by John Hall (Kittling Ridge), bought by Campari Group in 2014. Blended Canadian whisky (rye/barley/corn distilled and aged separately, blended). No peat mentioned; Canadian whisky convention is unpeated.
glencoe	Glencoe	blend	GB-SCT					unknown			unverified	unknown		Could not identify the producer this session -- no Wikipedia article, no useful search hits (tried Ben Nevis Distillery as a plausible geographic link since Glencoe is near Fort William/Ben Nevis; that distillery's own Wikipedia article does not mention a "Glencoe" brand, so not asserted). Treated as an undisclosed-origin single malt label per the brief's rule 3 -- kind=blend used only as the closest available bucket, not because it is actually a blended-type whisky.
glenfiddich	Glenfiddich	distillery	GB-SCT	speyside	speyside	William Grant & Sons	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Glenfiddich	World's best-known unpeated Speyside malt; the Wikipedia article does not discuss peat explicitly (it is simply not a live question for this distillery), so peatProfile=none rests on this being one of the most extensively documented unpeated house styles in Scotch whisky, not a single quoted sentence.
glenmorangie	Glenmorangie	distillery	GB-SCT	highland	highland	The Glenmorangie Company (LVMH)	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Glenmorangie_distillery https://www.lvmh.com/en/our-maisons/wines-spirits/glenmorangie	Tallest stills in Scotland; unpeated house style. The article does not explicitly say "unpeated" (fetched and checked this session) but the entire range described has no smoke/peat character, and Glenmorangie's one-off peated bottling (Finealta) is itself always marketed as the exception precisely because the core range never is.
glenturret	Glenturret	distillery	GB-SCT	highland	highland	Lalique Group	single malt	unknown			unverified	low	https://en.wikipedia.org/wiki/Glenturret_distillery	Genuinely complicated, and this session's research changes the picture other batches used: Wikipedia (fetched here) says malt is traditionally "dried in a kiln over peat smoke" as part of the GENERAL process description (not only a special edition), the current range explicitly includes "7 Years Old Peat Smoked" and "10 Years Old Peat Smoked" alongside unpeated-sounding lines (Triple Wood, 12/15 Years Old), and a November 2024 announcement states Glenturret "will remove peat from production starting 2025" (i.e. peat was in standard use up to that point, not just in a rare special bottling). This directly complicates batch 13's confident peatProfile=none for this same slug -- flagging for reviewer reconciliation. peatProfile is left unknown here rather than guessing a bandwidth for a moving target; the explicitly named "Peat Smoked"/"Peated" expressions are captured via the rule below instead (matches this batch's own sample "Glenturret Peated" and existing precedent in batch 07's rule.tsv).
gravediggers	Gravediggers	blend	IE					unknown			unverified	unknown		Catalogue types this IE-country product as "bourbon", which is definitionally impossible for a genuine Irish whiskey -- likely a mislabeled type on a small Irish whiskey brand rather than an actual bourbon. Producer not identified this session.
haran	Haran	blend	ES				malt	unknown			unverified	low		Consistently typed "malt" across this batch's 5 samples (cask-finish variants: cider/porto/sherry/original), suggesting a small Spanish blended/vatted-malt whisky brand. Producer not confirmed this session: haranwhisky.com does not resolve, and haran.es redirects to an unrelated Basque geology/topography firm (haran.eus) with no whisky connection. kind=blend used as the closest bucket for an unconfirmed producer, per this project's undisclosed-origin convention.
early-times	Early Times	blend	US				bourbon	none			unverified	low	https://en.wikipedia.org/wiki/Canadian_Mist	Kentucky bourbon brand sold by Brown-Forman to Sazerac in 2020 alongside Canadian Mist; the cited page confirms that sale. Bourbon does not use peated malt. Row added during the P1.7 cross-check: agent 17 emitted the alias but no producer, which the merge reported as a dangling reference.
