glen-clan	Glen Clan	blend	GB-SCT			Glen Turner	blend	unknown			unverified	low		Re-searched this session ("Glen Clan" plus Glen Turner/Bardinet); confirmed Glen Turner Company (part of La Martiniquaise-Bardinet, running Glen Moray + Starlaw and blends like Label 5/Sir Edward's/Glen Turner pure malt) is real, but no source names "Glen Clan" itself, so the brand's own identity stays unverified on the web - owner is kept from the project's first-party scrape evidence (alcomag/winebutik "Виробник" field) per be/CLAUDE.md, not a URL. See rule.tsv for the "Peated" expression named in the catalogue sample.
glen-russell	Glen Russell	blend	GB-SCT				blend	none			unverified	high	https://www.spiritradar.com/whisky-db/glen-russell-blended-scotch-whisky-40-percent-700ml/	Confirmed as a real listed product, "Glen Russell Blended Scotch Whisky," 40%, 700ml, an own-label export blend; producer/bottler not named on any source found (Spirit Radar's own brand/distillery fields are blank on the opened page). No peat mentioned. Treated as an ordinary blended Scotch per the long-tail default, now backed by a directly-opened confirming source.
glenalmond	Glenalmond	blend	GB-SCT	highland	highland	The Vintage Malt Whisky Co Ltd	malt	none			unverified	high	https://scotchwhisky.com/whiskypedia/2109/glenalmond/	Corrected from low/own-label default: real brand, a blended malt from The Vintage Malt Whisky Co Ltd (est. 1992) marrying undisclosed Highland malts, named for the River Almond. No peat mentioned; described as mellow and honeyed. Added region/legalRegion=highland; corrected defaultTypeName from blend to malt (it is a blended malt, not a malt-and-grain blend).
glencoe	Glencoe	brand	GB-SCT	highland	highland	Ben Nevis Distillery	malt	unknown	ben-nevis		unverified	high	https://bennevisdistillery.com/product/glenocoe-10-year-old/	Corrected from unknown/unresolved: real brand, launched in the 1960s by Rory MacDonald (Clachaig Inn, Glencoe), acquired by Ben Nevis Distillery in the early 1990s and now sold as Ben Nevis's in-house Blended Malt (parentSlug=ben-nevis; official product page opened). That page gives woody/nutty/orange-marmalade/chocolate notes with no peat mentioned at all. A retailer/blog separately described "a subtle touch of peat" in the 10yo - not the producer's own domain, so withheld. withheld peat proposal: light per divingforpearlsblog.com/tyndrumwhisky.com tasting notes.
glengannon	Glengannon	blend	GB-SCT			Quality Spirits International	malt	none			unverified	high	https://iwsc.net/results/detail/61532/glengannon-blended-malt-scotch-whisky-5-yo	Corrected from unknown/unresolved: real brand, "Glengannon Blended Malt Scotch Whisky" 5yo 40%, historically a pure-malt export brand of the Glengannon Whisky Company (an Invergordon Distillers subsidiary), now bottled by Quality Spirits International per IWSC's own listing (opened) - also behind Glen Broch/Grangestone in this batch. No peat mentioned anywhere. defaultTypeName corrected to malt (blended malt).
gouden-carolus	Gouden Carolus	distillery	BE			Het Anker Brewery	single malt	none			unverified	high	https://www.hetanker.be/en/drinks/gouden-carolus-single-malt	Confirmed on Het Anker's own site (opened): Belgian brewery (Mechelen) distilling single malt from its own Gouden Carolus Tripel mash since 2010, First Fill Bourbon casks then their own "Anker" casks; fruit/vanilla/creme-brulee profile, no peat. Het Anker also sells a separate "Gouden Carolus Single Malt Peated" line (see rule.tsv); this base/standard expression stays none.
grand-grizzly	Grand Grizzly	blend	CA				blend	none			unverified	high	https://canadianwhisky.org/blog/reviews/grand-grizzly-40-alcvol.html	Confirmed via canadianwhisky.org (opened): an inexpensive Canadian rye whisky blended in Canada, marketed mainly to Mexico; source distillery undisclosed (one secondary source names Alberta Distillers, another calls it undisclosed, so owner is left blank rather than guessed). No peat mentioned.
grangestone	Grangestone	blend	GB-SCT	highland	highland	Quality Spirits International (William Grant & Sons)	single malt	none			unverified	high	https://www.qualityspiritsinternational.com/brands/grangestone/	Corrected from low/"reportedly Aldi": not an Aldi own-label per anything found - it is Quality Spirits International's (a William Grant & Sons company) own branded range of affordable Highland single malts (Bourbon Cask/Rum Cask/Sherry Cask finishes), confirmed on QSI's own brand page (opened). No peat mentioned for any expression. Added region/legalRegion=highland; corrected defaultTypeName to single malt.
grass-widow	Grass Widow	blend	US			Two James Spirits	bourbon	none			unverified	high	https://twojames.com/our-spirits/grass-widow-bourbon/	Corrected from unresolved/unknown: real brand, "Two James Grass Widow" - a sourced high-rye bourbon (36% rye/60% corn/4% barley) finished in ex-Madeira casks, bottled by Two James Spirits (Detroit, MI; official site opened). countryCode corrected from XX to US. No peat mentioned for this expression (Two James separately sells an unrelated "J. Riddle Peated Bourbon" under a different name).
gravediggers	Gravediggers	blend	US				blend	none			unverified	high	https://www.whiskystats.com/whisky/200509	Corrected countryCode from IE to US: the catalogued product is "Gravediggers Straight Bourbon Whiskey" (Category: Bourbon, Virgin Oak cask, 40%, bottled 2021 - page opened via browser), and "Straight Bourbon" is a protected US whiskey style, so the liquid is American even though its barcode carries an Irish (539-prefix) GS1 registration, which is presumably why the seed row read it as Irish. Bottler is listed only as "Distillery Bottling," source distillery undisclosed. No peat mentioned; standard bourbon.
green-river	Green River	distillery	US			Lofted Spirits	bourbon	none			unverified	high	https://greenriverwhiskey.com/kentucky-straight-bourbon/	Ownership freshly verified: historic Owensboro, KY distillery (founded 1885, revived 2016). Press coverage from 2022 says Bardstown Bourbon Company acquired Green River Distilling Co. that year, but the distillery's own site (opened today) credits itself "A Lofted Spirits Brand" rather than Bardstown directly - likely a later holding-company rename; both facts are noted rather than picking one blindly. "Green River Wheated" and the Kentucky Straight Bourbon range confirm defaultTypeName=bourbon. No peat mentioned.
greign	Greign	blend	GB-SCT	lowland	lowland	John Dewar & Sons (Bacardi)	grain	none			unverified	high	https://www.homeofmalts.com/en/19730/greign-20-year-old-single-grain-whisky-40-vol.-0-7l	Confidence raised from low to high: 20yo single grain selected by Stephanie Macleod, John Dewar & Sons' real Master Blender; homeofmalts.com (opened this session) explicitly categorizes it "non smoky," confirming peatProfile=none directly rather than only by category convention. Both retailer sources repeat that it is sourced from "Macduff," which is documented elsewhere as a malt-only distillery that cannot produce single grain whisky - kept unresolved/no parentSlug per the seed row's own caution, since this looks like a retailer copy error rather than a real Macduff connection.
gwalarn-pure	Gwalarn Pure Malt	blend	FR			Celtic Whisky Distillerie (Maison Villevert)	malt	light			unverified	high	https://maisonvillevert.com/en/products/gwalarn-pure-malt-1	Corrected from low/"not researched": real product, "Gwalarn Pure Malt" - a vatting of malt whiskies from Scotland, Germany and France, distinct from the base "Gwalarn" Celtic blend, made by Celtic Whisky Distillerie (Pleubian, Brittany; recently acquired by Maison Villevert, whose own site hosts this exact product page, opened this session). Their own description: "slightly peaty character" on the palate, "iodised and slightly smoky notes" - the brand owner's own domain, hence peatProfile=light. Sibling products from the same distillery, Kornog (heavily peated single malt) and Glann ar Mor (unpeated single malt), are not in this catalogue and were not added as rows. name corrected from "Gwalarn Pure" to the properly spelled "Gwalarn Pure Malt."
great-northern-distillery	Great Northern Distillery	distillery	IE			Teeling family, Jim Finn & David Hynes		unknown			unverified	high	https://whiskipedia.com/distilleries/great-northern/	new row for fitzwilliam. Dundalk, Co. Louth, on the former Harp Lager Brewery site; began distilling 2015; produces grain, pot still and single malt whiskey, both unpeated and peated - peatProfile left unknown since the range spans both.
brave-new-spirits	Brave New Spirits	bottler	GB-SCT					unknown			unverified	high	https://iwsc.net/results/detail/132621/ecosse-g-12-yo-single-grain-scotch-whisky https://www.bravenewspirits.com/volume-brands	new row for ecosse-g. Independent bottler and blender of Scotch whisky and rum, Glasgow, founded 2020; named Whisky Magazine's Independent Bottler of the Year and Spirits Business's 2024 Spirits Bottler of the Year. peatProfile=unknown per the bottler default.
