jp-wisers	J.P. Wiser's	blend	CA			Corby Spirit and Wine		none			unverified	high	https://en.wikipedia.org/wiki/Corby_Spirit_and_Wine	Upgraded from low: re-opened the seed's own Wikipedia citation this session and got a direct confirming quote -- "Corby's portfolio includes J.P. Wiser's Whisky", tracing to Corby's 1918 merger with "JP Wiser's Distillery Limited" of Prescott, Ontario, and the brand is categorized under Pernod Ricard's Canadian whisky brands. No peat statement; Canadian whisky has no peat tradition (category-level). defaultTypeName left empty -- no clean match in the closed type list for Canadian whisky (same call as batch-01's Black Velvet).
kamiki	Kamiki	blend	JP			Kamiki Shuzo	blend	light			unverified	high	https://kamikiwhisky.com/ https://greatdrams.com/kamiki-japanese-blended-whisky/	Upgraded from low, and the peat claim is now properly corroborated: the producer's own site (kamikiwhisky.com, opened this session) names "Kamiki Shuzou Co." in Soni Village, Nara as the producer and states the original blend "includes peat among its flavor notes, though peat is not emphasized as a dominant characteristic" -- a positive peat statement from the producer's own domain. greatdrams.com (re-opened) corroborates with tasting notes of "a wonderful hint of peat smoke" and "a lasting note of peat". Given both sources describe peat as present but subdued/non-dominant, set peatProfile=light rather than the seed's unknown. Blend of Japanese malt plus world malts, second maturation in Japanese cedar (Yoshino Sugi) casks.
kentucky-jack	Kentucky Jack	blend	US					unknown			unverified	low		Search results (not a page I could open) show Whiskybase lists a "Kentucky Jack" brand with 8 whiskies including a Kentucky Straight Bourbon Whiskey at 40% ABV, but whiskybase.com/whiskies/brand/85866/kentucky-jack itself returned 403 both times I tried to open it this session, so it is not cited as a source. No owner or distillery identified. Kept as the seed had it: own-label, low confidence; the own-label fast-track rationale (near-identical sample names, name evokes Jack Daniel's) still stands.
kindilan	Kindilan	blend	CA					unknown			unverified	low		No usable source found this session (a search-engine fetch returned only a Ukrainian search-error page, no actual content). countryCode=CA still rests only on the product name's own "Канадіан" (Canadian) wording, as the seed had it; nothing else could be verified.
lagg	Lagg	distillery	GB-SCT	islands	highland	Isle of Arran Distillers Ltd	single malt	unknown			unverified	high	https://en.wikipedia.org/wiki/Lagg_distillery https://www.arranwhisky.com/	Identity facts reconfirmed via Wikipedia this session: opened 2019, owned by Isle of Arran Distillers Ltd, classified as an Island single malt; arranwhisky.com (producer's own domain, opened) independently calls Lagg "our sister Scottish whisky distillery", corroborating the ownership link. PEAT DOWNGRADED from the seed's heavy to unknown: Wikipedia states "~50 ppm phenols", but Lagg is not on Islay and the producer's own domain (laggwhisky.com, arranwhisky.com/distilleries/lagg/) is age-gated / 404 and returned no accessible peat statement in either of two attempts this session, so the peat-rule bar (producer domain or Islay) is not met. withheld peat proposal: heavy (~50ppm), per https://en.wikipedia.org/wiki/Lagg_distillery. REVIEWER FLAG: this is an extremely well-documented fact in whisky literature (Arran's dedicated peated second distillery); a human who can click through the age-gate on laggwhisky.com would very likely confirm it directly in seconds.
longrow	Longrow	brand	GB-SCT	campbeltown	campbeltown	J&A Mitchell & Company	single malt	unknown	springbank		unverified	high	https://en.wikipedia.org/wiki/Springbank_(distillery)	Reconfirmed via Wikipedia this session, with more precision than the seed's citation: "Longrow... receives 48 hours of peat smoke" versus Springbank's 6 hours and Hazelburn's none -- and all three peat sources trace to Islay-sourced peat, but the distillery itself is in Campbeltown, not Islay. PEAT DOWNGRADED from the seed's heavy to unknown: springbank.scot returned 403 on both attempts this session (a direct product page and the root domain), so no producer-domain page could be opened to meet the peat-rule bar. withheld peat proposal: heavy (48 hours peat smoke), per https://en.wikipedia.org/wiki/Springbank_(distillery). Added a new "springbank" row this session as the parentSlug target (see producer.tsv) since it is not in live-slugs.txt or this batch.
lord-elcho	Lord Elcho	blend	GB-SCT				blend	unknown			unverified	low		No improvement over the seed this session: wemyssmalts.com failed with an SSL handshake error on both a subpage and the root domain, and en.wikipedia.org/wiki/Wemyss_Malts returned 404. The believed Wemyss family / Wemyss Malts connection (name matches the Earl of Wemyss's courtesy title; the family runs Wemyss Malts/Kingsbarns) remains unconfirmed by any page I could actually open. bottlerSlug intentionally left empty pending verification, as the seed had it.
mackmyra	Mackmyra	distillery	SE				single malt	unknown			unverified	low	https://en.wikipedia.org/wiki/Mackmyra_Whisky	IMPORTANT CORRECTION, found this session: Wikipedia's Production section states "The peat is from a local bog near Osterfarnebo" as part of Mackmyra's general/core sourcing practice (barley from Dalarna, water filtered locally) -- this is not confined to the Svensk Rok special edition the seed treated as the only smoky release, and it directly contradicts asserting peatProfile=none for the core range. Downgraded none to unknown; not asserting a level either, since this is Wikipedia only (not producer domain, not Islay). Also found: Mackmyra "filed for bankruptcy on August 19, 2024" per the same article, which the seed's research predates -- current ownership (previously Nasdaq-listed, Lantmannen the largest shareholder as of 2011) and even continued operation are now uncertain, so owner is left empty and confidence kept low pending a reviewer check of Mackmyra's post-2024 status. The seed's masterofmalt.com/whiskyanalysis.com citations for Svensk Rok specifically were not re-opened this session so are not re-cited, but nothing here contradicts that Svensk Rok is a distinctly smoky-branded expression.
maen	Maen	blend						unknown			unverified	low		No identifiable web presence found this session either -- confirms the seed's finding. The one plausible-looking lead, Wikipedia's "Maen" article, is an unrelated legendary High King of Ireland with no connection to whisky; a Whiskybase brand-page guess returned 403. Input gives only the bare name "Maen" three times with no distinguishing sample product name, so origin, type and owner remain undetermined. Left as the seed had it.
meikle-toir	Meikle Toir	blend	XX					unknown			unverified	low		No web presence found this session either (a search-engine fetch returned only a Ukrainian error page, no content). The seed's reasoning still stands: the name reads Scots/Gaelic ("Meikle" = great/large) but the "Chinquapin" cask variant points toward American craft whiskey, so origin is genuinely ambiguous. Left unknown/XX as the seed had it.
old-ezra	Old Ezra	brand	US			Luxco (MGP Ingredients)		none	lux-row-distillers		unverified	high	https://en.wikipedia.org/wiki/Ezra_Brooks https://www.luxrowdistillers.com/	Upgraded from low, and corrected: Old Ezra is not an independent line but a higher-proof (101 proof, 7yo) expression within the Ezra Brooks family (Wikipedia, opened this session), currently "owned and marketed by MGP Ingredients", which acquired Luxco in April 2021; production is at "Luxco's Lux Row Distillers" in Bardstown, Kentucky. Set owner=Luxco (MGP Ingredients) accordingly. Added a new "lux-row-distillers" producer row this session (see producer.tsv) since it is not in live-slugs.txt or this batch, and confirmed it is a real physical distillery via its own site (luxrowdistillers.com), which lists Ezra Brooks among its brands (though not "Old Ezra" by that exact sub-name -- consistent with Old Ezra being an expression of Ezra Brooks rather than a separately branded line). Samples span both rye and bourbon so defaultTypeName stays empty. No peat statement; American whiskey category norm.
old-virginia	Old Virginia	blend	US			La Martiniquaise	bourbon	none			unverified	high	https://caskcartel.com/products/old-virginia-original-kentucky-straight-bourbon-whiskey-700ml	Upgraded from low: re-opened the seed's caskcartel.com citation this session and confirmed it describes Old Virginia as "a classic American bourbon whiskey distilled in Kentucky" under La Martiniquaise. "Kentucky Straight Bourbon Whiskey" is itself a US-only legal designation, which anchors countryCode=US regardless of the French parent company (a non-distiller-producer/sourced arrangement, not an own-distillery claim). No peat statement; standard bourbon mashbill, no peated malt.
pearse	Pearse	distillery	IE			Lyons family		none			unverified	high	https://pearselyonsdistillery.com/about-us/	Upgraded from low: re-opened the seed's own citation this session and confirmed founder Dr. Pearse Lyons (d. March 2018), Dublin (James's Street, in a restored church), and that the distillery -- now led by son Mark Lyons, seventh generation of the family in spirits -- produces both single malt ("The Pearse 5-Year-Old", first new Irish distillery malt in 25+ years) and single pot still (from 2019). Added owner=Lyons family. defaultTypeName left empty -- the input's own sample "Pearse Distillers Blend" plus single malt/pot still releases span multiple types; the about-us page itself does not mention the blend. No peat mentioned; Irish whiskey of this style is typically unpeated (category-level).
springbank	Springbank	distillery	GB-SCT	campbeltown	campbeltown	J&A Mitchell & Company	single malt	unknown			unverified	high	https://en.wikipedia.org/wiki/Springbank_(distillery)	new row for longrow. Springbank distillery, Campbeltown, owned by J&A Mitchell & Company (which also owns Glengyle/Kilkerran and the Cadenhead independent bottler, both already live). Wikipedia states Springbank itself receives "6 hours of peat smoke and 30 hours of hot air" (medium-peated), versus Longrow's 48 hours (heavy) and sister brand Hazelburn's unpeated 30-hour hot-air-only drying. PEAT WITHHELD as unknown rather than medium: not Islay, and springbank.scot returned 403 on both a product page and the root domain this session, so no producer-domain page could be opened. withheld peat proposal: medium (6 hours peat smoke), per https://en.wikipedia.org/wiki/Springbank_(distillery). Hazelburn is not itself in this batch and so is not added as a row.
lux-row-distillers	Lux Row Distillers	distillery	US			Luxco (MGP Ingredients)		none			unverified	high	https://en.wikipedia.org/wiki/Ezra_Brooks https://www.luxrowdistillers.com/	new row for old-ezra. Physical distillery in Bardstown, Kentucky, "on the Kentucky Bourbon Trail" per its own site (opened this session), which lists Blood Oath, David Nicholson, Daviess County, Ezra Brooks, Rebel Bourbon and Lux Row (Double Barrel) among its brands. Wikipedia's Ezra Brooks article confirms current ownership: MGP Ingredients acquired Luxco (which had owned the Ezra Brooks brand since 1993) in April 2021, and production runs through Luxco's Lux Row Distillers facility. defaultTypeName left empty -- the facility's brands span bourbon and rye. No peat statement; American whiskey category norm (no peat tradition).
