singleton	Singleton	brand	GB-SCT			Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Diageo markets "The Singleton" name over three different distilleries depending on region: Glen Ord (Asia), Dufftown (Europe), Glendullan (Americas). parentSlug left empty since no single distillery applies to the bare brand string; region/legalRegion left empty for the same reason. All three source distilleries are unpeated so peat is safe regardless of which resolves. More specific "Singleton of X" rows below carry the real parent when the product name states it.
singleton-glen-ord	Singleton of Glen Ord	brand	GB-SCT	highland	highland	Diageo	single malt	none	glen-ord		unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Diageo's Asia-market Singleton expression, from Glen Ord distillery.
singleton-dufftown	Singleton of Dufftown	brand	GB-SCT	speyside	speyside	Diageo	single malt	none	dufftown		unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Diageo's Europe-market Singleton expression, from Dufftown distillery.
glen-ord	Glen Ord	distillery	GB-SCT	highland	highland	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Standard unpeated Highland malt.
hinch	Hinch	distillery	IE			Hinch Distillery		none			unverified	high	https://hinchdistillery.com/	County Down, Northern Ireland (whiskey-GI convention uses IE per the brief). Core range (Single Malt, Double Wood, Small Batch Bourbon Cask, Sherry Finish, Distillers Cut) is unpeated; a separate "Peated" line exists (see rule.tsv). Own site's core range appears to be single malt throughout but this was not fully confirmed, so type left empty.
dailuaine	Dailuaine	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Standard unpeated Speyside blending malt.
mortlach	Mortlach	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Distinctive "meaty" style (partial triple distillation, worm tubs, "The Beast of Dufftown") but unpeated.
black-bottle	Black Bottle	blend	GB-SCT			Distell Group (Heineken)	blend	light			unverified	high	https://en.wikipedia.org/wiki/Black_Bottle https://scotchwhisky.com/whiskypedia/2323/black-bottle/	2013 reformulation reduced Islay malt content to Bunnahabhain alone. scotchwhisky.com: master blender wanted to move away from the brand having "lost itself in Islay"; today's blend is described as "lightly to moderately smoky" with floral/oak/fruit/honey/nutmeg notes alongside the smoke.
hibiki	Hibiki	blend	JP			Suntory Global Spirits	blend	light			unverified	low	https://en.wikipedia.org/wiki/Hibiki_(whisky)	Blend of "at least 10 malt and grain whiskies from three distilleries (Yamazaki, Hakushu, and Chita)" per Wikipedia; Hakushu is Suntory's smokier/peated-leaning distillery, giving a light smoky element, but Hibiki is not marketed or reviewed as a peated whisky.
black-bull	Black Bull	blend	GB-SCT			Duncan Taylor	blend	none			unverified	low	https://en.wikipedia.org/wiki/Duncan_Taylor_(company)	Listed as "Blended Scotch Whisky" among Duncan Taylor's own brands. Core range (Black Bull, Kyloe, Kyloe Sherry Finish) unpeated; a separate "Peated" variant exists (see rule.tsv).
kings	King's	blend	US					none			unverified	low	https://en.wikipedia.org/wiki/Whisky	Producer/distillery not confidently identified — searches for "King's 107", "King's Rye", "King's Wheated", "King's Ryeconic" returned no usable results. American-whiskey naming (rye, wheated mashbill, proof-designated "107") strongly implies a US whiskey line, so the category default (peat is a Scotch-specific practice) is applied at low confidence. Range spans rye and wheated bourbon, so type is left empty.
pogues	The Pogues	blend	IE				blend	none			unverified	low	https://en.wikipedia.org/wiki/Irish_whiskey	Irish whiskey blend tied to the band's estate. Widely reported in general trade knowledge to be bottled by West Cork Distillers (also in this batch) but that link was not independently confirmed via an opened source, so owner is left empty rather than asserted.
torabhaig	Torabhaig	distillery	GB-SCT	islands	highland	Mossburn Distillers	single malt	medium			unverified	high	https://en.wikipedia.org/wiki/Torabhaig_distillery https://scotchwhisky.com/whiskypedia/12009/torabhaig/	scotchwhisky.com: malt spec is 50ppm, house style "medium-weight and medium-peated"; Wikipedia: "the whiskies are described as of a peat character."
lux-row	Lux Row Distillers	distillery	US			Luxco		none			unverified	low	https://luxrowdistillers.com/	Bardstown, Kentucky bourbon-trail distillery (brands: Blood Oath, David Nicholson, Daviess County, Ezra Brooks, Rebel Bourbon); range spans bourbon and rye so type left empty. American whiskey category default (peat is a Scotch-specific practice) applied.
daviess-county	Daviess County	brand	US			Lux Row Distillers	bourbon	none	lux-row		unverified	low	https://luxrowdistillers.com/	Bourbon brand (core, French Oak finish, Cabernet Sauvignon finish variants) produced at Lux Row Distillers.
goalong	Goalong	blend	XX					unknown			unverified	unknown		Believed from general trade knowledge to be a Chinese whisky producer (Goalong Distillery, Hunan), but this was not confirmed via any source actually opened — all searches came back empty. China (CN) has no code in the closed country list, so XX is used rather than guessing a listed code.
maen	Maen	blend						unknown			unverified	unknown		No identifiable web presence found under any spelling tried. Input gives only the bare name "Maen" three times with no distinguishing sample product name, so origin, type and owner could not be determined.
seagrams	Seagram's	blend	CA			Sazerac Company	blend	none			unverified	low	https://en.wikipedia.org/wiki/Seagram https://en.wikipedia.org/wiki/Sazerac_Company https://en.wikipedia.org/wiki/Canadian_whisky	Models "Seagram's V.O." Canadian whisky. Wikipedia: "Seagram's V.O. is produced by Sazerac" following the 2000 break-up of the original Seagram company (assets split between Diageo, Pernod Ricard and others). The sample "100 Pipers 1970's (Seagram's)" is a different, Pernod-Ricard-India-owned Scotch blend that merely carries the historical Seagram name in some listings; not modeled by this row.
adelphi	Adelphi	bottler	GB-SCT			Adelphi Distillery Ltd		unknown			unverified	high	https://en.wikipedia.org/wiki/Adelphi_distillery	Independent bottler revived 1993 (original 1826 Glasgow distillery closed 1907); also owns Ardnamurchan distillery, not relevant here since this batch's samples ("Adelphi", "Adelphi Maclean's Nose") name no specific source distillery.
caisteal-chamuis	Caisteal Chamuis	blend	GB-SCT			Mossburn Distillers		unknown			unverified	low	https://www.caisteal-chamuis.com/	Site footer credits "Mossburn Distillers Ltd, a Marussia Beverages company" — the same owner as Torabhaig. Named after Knock Castle (Caisteal Chamuis / Castle Camus) on the Sleat peninsula, Skye, near Torabhaig; likely a blended malt released while Torabhaig's own stock matured, but exact composition and peat level were not confirmed.
james-kilton	James Kilton	blend						unknown			unverified	unknown		No identifiable web presence found (searches only returned an unrelated TV editor of the same name). Input samples are just the bare name twice, no further evidence.
linkwood	Linkwood	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Standard unpeated Speyside blending malt.
onikishi	Onikishi	blend	JP			Milestone Beverages	blend	light			unverified	low	http://www.milestonebeverages.com/brand/onikishi	Marketed as "Japanese blended whisky" ("Oni" demon + "Kishi" knight); brand page describes cedar/lightly-smoked malt notes alongside dominant floral and honey character in both expressions (Demon Knight, Deadly Sakura) — not marketed as a peated whisky. Milestone Beverages may be a distributor/marketing brand owner rather than the actual distiller.
st-kilian	St Kilian	distillery	DE			St. Kilian Distillers		unknown			unverified	low	https://en.wikipedia.org/wiki/German_whisky	Founded 2014 in Rüdenau, Bavaria, Germany. Catalogue lists both "St.Kilian Classic" and "St.Kilian Peated" — could not confirm which is the true baseline or the peated variant's level; producer's own site was unreachable (TLS certificate mismatch on st-kilian-distillers.com) and no other source with the detail was found. Flagged for reviewer; no rule added for the Peated variant given the lack of a citation.
whyte-mackay	Whyte & Mackay	blend	GB-SCT			Alliance Global Group	blend	none			unverified	low	https://en.wikipedia.org/wiki/Whyte_%26_Mackay	No peat or Islay-content mention found in sourced material. Company's own distilleries (Jura, Fettercairn, Tamnavulin per the Scotland distillery reference file) are predominantly unpeated, but the blend's exact recipe was not directly confirmed, hence low confidence.
buchanans	Buchanan's	blend	GB-SCT			Diageo	blend	none			unverified	low	https://en.wikipedia.org/wiki/Buchanan%27s	Standard Diageo blended Scotch since 1884; no peat or smoke character mentioned in sourced material.
easy-rider	Easy Rider	blend						unknown			unverified	unknown		No identifiable web presence found for this exact brand; single-product own label, left fully unresolved.
grand-grizzly	Grand Grizzly	blend	CA				blend	none			unverified	low	https://en.wikipedia.org/wiki/Canadian_whisky	Brand itself was not independently confirmed via an opened source (no hits found); "Canadian Whisky" category default (peat is a Scotch-specific practice; Canadian whisky is conventionally a blend) applied based on the name and sample "Small Batch" wording.
lauders	Lauders	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Whisky	Believed from general trade knowledge to be a budget blended Scotch (commonly associated with MacDuff International); could not independently verify the producer via any source actually opened, so owner is left empty. Category default (unpeated blend) applied.
method-and-madness	Method and Madness	brand	IE			Irish Distillers (Pernod Ricard)		unknown	midleton		unverified	low	https://en.wikipedia.org/wiki/Irish_whiskey https://en.wikipedia.org/wiki/Irish_Distillers	Irish Distillers' innovation/experimental range, produced at Midleton, spanning single malt, single pot still and single grain (Pernod Ricard's own brand list confirms it in their portfolio). Type left empty (spans several). Peat left unknown rather than assumed "none": an experimental range could plausibly include a peated release and none of the sources opened confirmed either way.
midleton	Midleton	distillery	IE			Irish Distillers (Pernod Ricard)		none			unverified	low	https://en.wikipedia.org/wiki/Irish_whiskey	New Midleton Distillery produces Jameson, Powers, Redbreast, Green Spot and others; standard Irish whiskey, conventionally unpeated ("peat is rarely used in the malting process outside of Scotland" per the Irish whiskey article). Range spans pot still/grain/malt so type left empty.
old-castle	Old Castle	blend						unknown			unverified	unknown		Generic name, no identifiable web presence found; single-product own label.
pickup-truck	Pickup Truck	blend	US					none			unverified	low	https://en.wikipedia.org/wiki/Whisky	Brand not independently verified via any source actually opened (no hits found); American-themed name suggests US whiskey, category default (peat is a Scotch-specific practice) applied.
royal-canadian	Royal Canadian	blend	CA				blend	none			unverified	low	https://en.wikipedia.org/wiki/Canadian_whisky	Brand not independently confirmed beyond the category (no hits found); Canadian whisky category default (conventionally a blend, conventionally unpeated) applied.
star-stripes	Star & Stripes	blend	US					none			unverified	low	https://en.wikipedia.org/wiki/Whisky	Brand not independently verified via any source actually opened; American-themed name, category default (peat is a Scotch-specific practice) applied.
wild-geese	The Wild Geese	blend	IE				blend	none			unverified	low	https://en.wikipedia.org/wiki/Irish_whiskey	"Peat is rarely used in the malting process outside of Scotland" per the Irish whiskey article; producer not independently confirmed beyond the category default.
yamazaki	Yamazaki	distillery	JP			Suntory Global Spirits	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Yamazaki_distillery	Suntory's flagship single malt; generally unpeated (Suntory's peated house style sits with Hakushu instead). The Wikipedia article does not mention peat at all, consistent with — though not an explicit statement of — an unpeated core range.
