hibiki	Hibiki	blend	JP			Suntory	blend	none			unverified	high	https://en.wikipedia.org/wiki/Hibiki_(whisky)	Premium blend of Yamazaki/Hakushu/Chita whiskies, bamboo-charcoal filtered, described as "sweet and gentle"; no peat mentioned in a fairly detailed article.
hunting-lodge	Hunting Lodge	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	No web presence found this session; treated as an ordinary own-label blended Scotch per budget guidance (peat is a per-distillery exception, not the default, per cited source).
dalwhinnie	Dalwhinnie	distillery	GB-SCT	highland	highland	Diageo	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Dalwhinnie_distillery	Marketed by Diageo as "The Gentle Spirit"; well-established unpeated Highland malt, highest distillery in Scotland.
old-perth	Old Perth	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	Blended malt Scotch brand; owner not verified this session (commonly attributed to Morrison Scotch Whisky Distillers but unconfirmed here). No indication of peat in samples (Original/Cask Strength/Double Sherry Wood).
blair-athol	Blair Athol	distillery	GB-SCT	highland	highland	Diageo	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Blair_Athol_distillery	Standard unpeated Highland malt, mostly used as the heart of Bell's blend; well-established.
highiland-baron	Highland Baron	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	Catalogue brand string is spelled "Highiland Baron" (extra i) in the input; samples show both that typo and the correct "Highland Baron" spelling. No web presence found; treated as an ordinary own-label blend.
braeval	Braeval	distillery	GB-SCT	speyside	speyside	Chivas Brothers	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Historically named "Braes of Glenlivet" (the catalogue's spelling, and still used by independent bottlers, e.g. Douglas Laing per sample); renamed Braeval in the 1990s. Standard unpeated Speyside malt.
knob-creek	Knob Creek	blend	US			Beam Suntory		none			unverified	low	https://en.wikipedia.org/wiki/Knob_Creek_(bourbon)	Bourbon whiskey brand by Beam Suntory; range now also includes a rye, so defaultTypeName left empty. Bourbon/rye American whiskey is categorically unpeated.
powers	Powers	blend	IE			Irish Distillers (Pernod Ricard)		none			unverified	high	https://en.wikipedia.org/wiki/Powers_(whiskey)	Historic Irish whiskey brand (Dublin, est. 1791), now produced at Midleton; range spans blended and single pot still, so defaultTypeName left empty. No peat mentioned; Irish whiskey is standardly unpeated.
town-branch	Town Branch	distillery	US			Alltech		none			unverified	high	https://en.wikipedia.org/wiki/Town_Branch	Lexington, Kentucky distillery (Lexington Brewing and Distilling Co./Alltech); brand spans bourbon AND rye (Town Branch Rye Whiskey also exists) so defaultTypeName left empty. No peat in mashbill/process; standard American whiskey.
drummers-reserve	Drummers Reserve	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	No web presence found this session; assumed ordinary own-label blended Scotch per budget guidance.
hardenberg	Hardenberg	blend	DE			Hardenberg-Wilthen AG		none			unverified	low	https://en.wikipedia.org/wiki/Hardenberg-Wilthen	Hardenberg-Wilthen AG is a confirmed German distiller (Norten-Hardenberg/Wilthen) primarily known for Korn/liqueurs; its Wikipedia page does not specifically describe a "Hardenberg" whisky line, so identification with this catalogue brand is not fully confirmed this session. "Straight Malt"/"Straight Wheat" variants mean defaultTypeName spans types. German whisky has no peat tradition (low confidence, category-level).
meikle-toir	Meikle Toir	blend	XX					unknown			unverified	unknown		No web presence found this session. Name reads Scots/Gaelic ("Meikle" = great/large) but one sample variant is "The Chinquapin" (chinquapin oak is a cask type mainly associated with American craft whiskey), so country/origin is genuinely ambiguous - left unknown rather than guessed.
secret-orkney	Secret Orkney	blend	GB-SCT	islands	highland			unknown			unverified	low		Undisclosed-distillery label per brief rule 3 (same pattern as "Probably Orkney's Finest"/"Secret Speyside") - likely sourced from Highland Park or Scapa but deliberately not guessed. Region is stated by the brand name itself (Orkney).
aerstone	Aerstone	brand	GB-SCT			William Grant & Sons	single malt	unknown			unverified	low	https://en.wikipedia.org/wiki/William_Grant_%26_Sons	Confirmed single malt Scotch whisky brand of William Grant & Sons (listed alongside Glenfiddich/Balvenie/Kininvie/Ailsa Bay) but its specific source distillery is not disclosed/confirmed this session - parentSlug deliberately left empty. Peat left unknown since WG&S's Ailsa Bay site does produce a lightly-peated component for blending, so "none" cannot be assumed confidently.
canada-house	Canada House	blend	CA				blend	none			unverified	high	https://en.wikipedia.org/wiki/Canadian_whisky	Canadian whisky brand; owner not verified this session. Canadian whisky is categorically "lighter and smoother" per cited source - no peat tradition.
floki	Floki	distillery	XX			Eimverk Distillery	single malt	unknown			unverified	low		Icelandic single malt (Eimverk Distillery) - Iceland has no code in the closed country list, used XX. Could not reach the distillery's site this session (both candidate domains unreachable) so no citation obtained. IMPORTANT for reviewer: the sample "Sheep Dung Smoked Reserve" is widely reported in whisky press as smoked using dried sheep dung rather than peat (Iceland has little peat), which would make it smoky-but-NOT-peated if confirmed - deliberately left peatProfile=unknown rather than guessing either way; worth a follow-up rule (flavor=smoky) once verified.
james-wyld	James Wyld	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	No web presence found this session; assumed ordinary own-label blended Scotch per budget guidance.
lot-40	Lot No. 40	blend	CA			Corby Spirit and Wine	rye	none			unverified	high	https://en.wikipedia.org/wiki/Corby_Spirit_and_Wine https://en.wikipedia.org/wiki/Canadian_whisky	Canadian 100% rye whisky brand, confirmed as a Corby Spirit and Wine product. Canadian whisky/rye has no peat tradition.
pike-creek	Pike Creek	blend	CA			Corby Spirit and Wine	blend	none			unverified	high	https://en.wikipedia.org/wiki/Corby_Spirit_and_Wine https://en.wikipedia.org/wiki/Canadian_whisky	Canadian whisky brand, confirmed as a Corby Spirit and Wine product (rum/bourbon-barrel finished). No peat tradition in Canadian whisky.
terence-hill	Terence Hill	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	Likely a celebrity/novelty Scotch blend (named for actor Terence Hill, popular in the German market) bottled for export; not verified this session, treated as an ordinary blend per budget guidance.
wilson	Wilson	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	No web presence found this session; assumed ordinary own-label blended Scotch per budget guidance.
ardnamurchan	Ardnamurchan	distillery	GB-SCT	highland	highland	Adelphi Distillery Co	single malt	unknown			unverified	unknown	https://en.wikipedia.org/wiki/Ardnamurchan_distillery	Confirmed the distillery makes BOTH peated and unpeated styles from the outset (cited source). Could not confirm whether the catalogue's sample "Ardnamurchan AD" batch code denotes the peated or unpeated style (or a marriage of both) - deliberately left unknown rather than guessed; worth a human check against the actual bottle/batch.
cask-orkney	Cask Orkney	blend	GB-SCT	islands	highland			unknown			unverified	low		Undisclosed-distillery label, same pattern as Secret Orkney - likely Highland Park or Scapa, deliberately not guessed per brief rule 3.
ecosse-g	Ecosse G	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	No web presence found this session ("Ecosse" = French for Scotland, likely an export-market own-label); assumed ordinary blend per budget guidance.
grangestone	Grangestone	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	Widely reported as an Aldi (UK) own-label Scotch, not independently confirmed this session. Sample is "Bourbon Cask" - no indication of peat.
irishamerican	Irishamerican	blend	IE					none			unverified	low	https://en.wikipedia.org/wiki/Irish_whiskey	Brand string as catalogued ("Irishamerican", one word) is unusual and its single sample name is just "Irish" - possibly a mangled "Irish American" blend, possibly a plain Irish whiskey; leaning Irish whiskey (categorically unpeated) but genuinely uncertain, low confidence.
lehmann	Lehmann	blend	XX					unknown			unverified	unknown		No web presence found this session. Sole sample "Hiberum Saboga" suggests a Latin/Hibernia (Ireland) theme while "Lehmann" reads German/French/Alsatian - conflicting signals, country and peat left unknown rather than guessed.
minor-case	Minor Case	blend	US				rye	none			unverified	low	https://en.wikipedia.org/wiki/Rye_whiskey	American rye whiskey brand (sample "Rye Sherry Cask Finish"); likely sourced/contract-distilled like many small US rye brands, not independently confirmed this session. American rye is categorically unpeated.
old-comber	Old Comber	brand	IE			Echlinville Distillery	single pot still	none	echlinville		unverified	high	https://en.wikipedia.org/wiki/Comber_Whiskey	Revived historic Irish whiskey brand (original Comber Distillery, County Down, closed 1956); current "Old Comber" (2021 release) is pot still whiskey matured in bourbon/sherry/ruby port casks by Echlinville Distillery, which took over the brand. No peat mentioned; Irish pot still whiskey is standardly unpeated.
echlinville	Echlinville	distillery	IE			Echlinville Distillery Ltd		unknown			unverified	unknown	https://en.wikipedia.org/wiki/Comber_Whiskey	County Down, Northern Ireland distillery (uses IE per the whiskey-GI convention this seed follows); range includes Dunville's blend and pot still whiskeys, peat not verified this session.
platte-valley	Platte Valley	blend	US					none			unverified	high	https://en.wikipedia.org/wiki/Corn_whiskey	American corn whiskey brand; "corn" is not one of the allowed defaultTypeName values so left empty. Corn whiskey has no peat-drying step in its production (unaged/lightly-aged, per cited source) - categorically unpeated.
sakurao	Sakurao	distillery	JP			Sakurao Brewery and Distillery Co., Ltd		unknown			unverified	unknown	https://en.wikipedia.org/wiki/Japanese_whisky	Hiroshima Prefecture distillery, distillation started October 2018; range includes gin as well as whisky, peat level not confirmed this session.
syndicate-58-6	Syndicate 58/6	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	Name plausibly references "58 malts, 6 grains" blended together (unverified this session); assumed ordinary blend per budget guidance, no indication of peat.
the-wild-north	The Wild North	blend	XX					unknown			unverified	unknown		No web presence found this session; country/origin genuinely unclear (name could suit a Canadian or generic export blend) - left unknown rather than guessed.
yellow-spot	Yellow Spot	brand	IE			Irish Distillers (Pernod Ricard)	single pot still	none	midleton		unverified	high	https://en.wikipedia.org/wiki/Green_Spot_(whiskey)	Single pot still Irish whiskey, part of Mitchell & Son's "Spot" range, matured partly in Malaga wine casks; produced by Irish Distillers at (New) Midleton Distillery. No peat; standard Irish pot still.
midleton	Midleton	distillery	IE			Irish Distillers (Pernod Ricard)		none			unverified	low	https://en.wikipedia.org/wiki/Green_Spot_(whiskey)	New Midleton Distillery, County Cork - produces pot still, grain and blended Irish whiskey for many brands (Powers, Jameson, the Spot range, Redbreast). Irish whiskey is standardly unpeated; no distillery-specific peated line known.
