high-west	High West	blend	US					none			unverified	low	https://en.wikipedia.org/wiki/High_West_Distillery	Utah producer blending sourced whiskey (MGP and undisclosed others) with its own distillate across rye (Rendezvous Rye, Double Rye!) and bourbon (American Prairie) lines; defaultTypeName left empty since the range spans both. Full product lineup on the cited page lists no peated item and American rye/bourbon mash bills do not use peated malt, but no source explicitly states "unpeated", hence confidence=low.
ardmore	Ardmore	distillery	GB-SCT	highland	highland	Beam Suntory	single malt	light			unverified	high	https://scotchwhisky.com/whiskypedia/1809/ardmore/ https://woodencork.com/products/ardmore-single-malt-scotch-legacy-lightly-peated	12-14 ppm phenol in the malt; the distillery's own "Legacy" expression is explicitly branded "Lightly Peated", consistent with the brief's "light" band despite Ardmore's reputation as a rare peated-Highland outlier.
finlaggan	Finlaggan	blend	GB-SCT	islay	islay	The Vintage Malt Whisky Co. Ltd	single malt	unknown			unverified	low		Kind=blend per the brief's own example (no single distillery of origin disclosed). Widely known in the trade as a heavily peated Islay-style whisky from an undisclosed source distillery -- this batch's own samples include "Finlaggan Original Peaty" -- but every citation attempt this session failed (403/404, and the dedicated web search was queued exactly when the shared session search budget ran out). peatProfile is therefore left unknown rather than asserted from recall alone; a human reviewer should resolve this one specifically, it is very likely "heavy".
sir-pitterson	Sir Pitterson	blend	GB-SCT				blend	none			unverified	low	https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Own-label style blend, no independent web presence found; treated as an ordinary unpeated blended Scotch per brief long-tail default, not brand-verified.
glenaladale	GlenAladale	blend					blend	none			unverified	low	https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Own-label style ("Red/Blue Edition"); country left unconfirmed -- "Glen-" prefixed names are not exclusively Scottish (cf. the EU "Glen Buchenbach" case), so origin is not assumed. Treated as an ordinary unpeated blend per brief long-tail default.
mcivor	McIvor	blend	GB-SCT				blend	none			unverified	low	https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Own-label style ("McIvor Finest"), no independent web presence found; treated as an ordinary unpeated blended Scotch per brief long-tail default, not brand-verified.
stateless	Stateless	blend						unknown			unverified	unknown		Samples ("Banana", "Green Apple", "Banana Flavored") indicate a flavored whiskey/spirit-drink line rather than a conventional whisky; identity, origin and peat left unknown -- no search performed.
clan-campbell	Clan Campbell	blend	GB-SCT				blend	none			unverified	low	https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Established mass-market blended Scotch, popular in continental Europe. Ownership not verified this pass (attempted lookup of La Martiniquaise's brand list did not include it, so owner left empty rather than guessed); treated as unpeated per the ordinary blended-Scotch default.
glenburgie	Glenburgie	distillery	GB-SCT	speyside	speyside	Chivas Brothers (Pernod Ricard)	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Glenburgie_distillery https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Cited page confirms region/owner but does not state peat explicitly; unpeated is standard for this Speyside malt (used mainly in Ballantine's blending stock).
king-robert-ii	King Robert II	blend	GB-SCT			Angus Dundee Distillers	blend	none			unverified	low	https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Recognizable budget blended Scotch; treated as unpeated per the ordinary blended-Scotch default, not independently brand-verified this pass. Input spells the roman numeral "Ii" -- preserved verbatim in alias.tsv.
rabbit-hole	Rabbit Hole	distillery	US			Pernod Ricard		none			unverified	low	https://www.rabbitholedistillery.com/	Louisville, KY distillery; Core Four line (Cavehill, Heigold, Dareringer, Boxergrail) spans bourbon and a 95%-rye whiskey (Boxergrail), so defaultTypeName left empty. Official site describes mashbills with no peated malt; American whiskey mash bills do not use peat, but no source explicitly states "unpeated", hence confidence=low.
westland	Westland	distillery	US				single malt	none			unverified	low	https://en.wikipedia.org/wiki/Westland_Distillery	Seattle, WA American single malt distillery. Cited page does not address peat for the core range, and does not mention a "Peated" expression at all, but this batch's own samples include "Westland Peated" -- captured as a rule below from that direct evidence (sourceUrls left empty on the rule; exact intensity not independently confirmed, heavy is this session's best estimate for a dedicated peated craft release).
beauchamp	Beauchamp	blend					grain	unknown			unverified	unknown		"Triple Grain" sample suggests a grain-whisky blend; country/origin not confidently identified (could be French) -- no search performed this pass.
cu-bocan	Cù Bòcan	brand	GB-SCT	highland	highland	Takara Shuzo	single malt	light	tomatin		unverified	high	https://en.wikipedia.org/wiki/Tomatin_distillery	Tomatin's peated sibling brand -- "lightly peated single malt" per the cited page, produced one week a year. Parent "tomatin" is included as its own row in this batch's producer.tsv (see below).
great-oaks	Great Oaks	blend						unknown			unverified	unknown		"Single Cask" sample suggests a bottler-style single-malt release rather than an ordinary blend, so the usual own-label default was not applied; origin not identified. No search performed this pass.
kentucky-owl	Kentucky Owl	blend	US					none			unverified	low	https://en.wikipedia.org/wiki/Sazerac_Company	Sourced/blended American whiskey ("Confiscated", "The Wiseman"); current ownership not verified this pass (checked, and it is NOT listed among Sazerac Company's own brands, so owner left empty rather than guessed). defaultTypeName left empty since the wider Kentucky Owl range also includes a rye. Treated as unpeated per the American whiskey category default (bourbon/rye mash bills do not use peated malt).
muteki	Muteki	blend	XX					unknown			unverified	unknown		"Japanese Muteki" sample claims Japanese origin, but true origin was not verified this pass (some "Japanese-style" whiskies are blended/bottled outside Japan); countryCode left as XX (unspecified) and peat unknown rather than assumed.
sazerac	Sazerac	blend	US			Sazerac Company	rye	none			unverified	low	https://en.wikipedia.org/wiki/Sazerac_Company	Sazerac Rye, distilled at Buffalo Trace (Frankfort, KY) per the cited page. American straight rye mash bills do not use peated malt, but the page does not explicitly address peat, hence confidence=low rather than high.
tottori	Tottori	blend	JP			Matsui Shuzo (Matsui Whisky)		unknown			unverified	low		Japanese blended whisky (Matsui Whisky); lookup attempt for this brand returned no usable page content (marketing-asset page only), so peat left unknown.
aberdour	Aberdour	blend	GB-SCT				blend	none			unverified	low	https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Own-label style, no independent web presence found; treated as an ordinary unpeated blended Scotch per brief long-tail default, not brand-verified.
bib-tucker	Bib & Tucker	blend	US				bourbon	none			unverified	low	https://en.wikipedia.org/wiki/Bourbon_whiskey	Sourced small-batch bourbon (6 Year). American bourbon mash bills do not use peated malt, but no source specific to this brand was opened, hence confidence=low.
dalmunach	Dalmunach	distillery	GB-SCT	speyside	speyside	Chivas Brothers (Pernod Ricard)	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Dalmunach_distillery https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Opened 2015 (explains the "XXI century" sample) on the old Imperial distillery site, Carron, Speyside; built mainly to supply Chivas Regal blending stock. Cited page does not state peat explicitly; unpeated is standard for this style/region.
glenalmond	Glenalmond	blend	GB-SCT				blend	none			unverified	low	https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Own-label style, no distillery by this exact name identified; treated as an ordinary unpeated blended Scotch per brief long-tail default, not brand-verified.
highlands-friends	Highland's Friends	blend	GB-SCT				blend	none			unverified	low	https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Sample "Fauconnier Highland's Friends" -- Fauconnier is a long-established French Scotch whisky negociant/importer; treated as an ordinary unpeated blended Scotch, not brand-verified.
judas-priest	Judas Priest	blend						unknown			unverified	unknown		Band-branded novelty whisky ("50 Heavy Metal Years"); origin not identified, no search performed this pass.
mastersons	Masterson's	blend	CA				rye	none			unverified	low	https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Sourced Canadian rye whiskey (Alberta Distillers stock), bottled by 35 Maple Street; not independently re-verified this pass. Canadian rye does not use peated malt.
nelsons-green-brier	Nelson's Green Brier	distillery	US				tennessee	none			unverified	low	https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Nashville, TN revival distillery (Nelson's Green Brier Distillery); Tennessee whiskey is a corn-based, charcoal-mellowed style unrelated to peat. Not independently re-verified this pass.
o-neills	O'Neills	blend	IE					none			unverified	low	https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	"Smooth Blend" sample and Irish-surname branding suggest Irish blended whiskey; ordinary Irish whiskey is unpeated (the brief's own example category). Not independently brand-verified this pass.
robert-burns	Robert Burns	blend	GB-SCT			Isle of Arran Distillers	blend	none			unverified	low	https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Tribute blend licensed by the World Federation of Robert Burns Clubs, produced by Isle of Arran Distillers; treated as an ordinary unpeated blended Scotch, not independently re-verified this pass.
slipknot-9	Slipknot №9	blend						unknown			unverified	unknown		Band-branded novelty whisky ("Iowa"); origin not identified, no search performed this pass.
glenturret	Glenturret	distillery	GB-SCT	highland	highland	Lalique Group	single malt	unknown			unverified	low		Real, well-known Perthshire distillery (one of the oldest in Scotland); no citation opened this session, so peatProfile is left unknown per policy rather than asserted from recall. This batch's sole sample is "The Glenturret Peated Edition" -- captured as a rule below from that direct textual evidence, independent of the unresolved house-style question.
velvet-cap	Velvet Cap	blend	IE					none			unverified	low	https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	"Irish Triple Cask" sample indicates Irish whiskey; ordinary Irish whiskey is unpeated (the brief's own example category). Not independently brand-verified.
tomatin	Tomatin	distillery	GB-SCT	highland	highland	Takara Shuzo	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Tomatin_distillery	Parent of the Cù Bòcan brand (this batch). Standard range is unpeated per the cited page; Cù Bòcan is the lightly-peated exception, recorded as its own sibling row.
dailuaine	Dailuaine	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Dailuaine https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Added to resolve Scyfion's sample bottlings. Cited page confirms region/owner but not peat explicitly; unpeated is standard for this Speyside malt (mainly blending stock).
aultmore	Aultmore	distillery	GB-SCT	speyside	speyside	John Dewar & Sons (Bacardi)	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Aultmore_distillery https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Added to resolve Scyfion's sample bottlings. Cited page confirms region/owner but not peat explicitly; unpeated is standard for this Speyside malt.
dufftown	Dufftown	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Dufftown_distillery https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Added to resolve Scyfion's sample bottlings. Cited page confirms region/owner but not peat explicitly; unpeated is standard for this Speyside malt (mainly Bell's blending stock and the Singleton of Dufftown range).
caol-ila	Caol Ila	distillery	GB-SCT	islay	islay	Diageo	single malt	medium			unverified	high	https://en.wikipedia.org/wiki/Caol_Ila_distillery	Added to resolve Artist Collective's sample bottlings. Cited page describes it as "one of the lighter Islay whiskies... peaty, floral and peppery" -- moderate/medium relative to Islay heavyweights like Ardbeg/Laphroaig, not the brief's "heavy" band.
ben-nevis	Ben Nevis	distillery	GB-SCT	highland	highland	Nikka Whisky Distilling	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Ben_Nevis_distillery https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Added to resolve Artist Collective's sample bottlings. Cited page confirms region/owner but not peat explicitly; unpeated is standard for this Highland malt.
glen-elgin	Glen Elgin	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Glen_Elgin https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Added to resolve Artist Collective's sample bottlings. Cited page confirms region/owner but not peat explicitly; unpeated is standard for this Speyside malt (key component of White Horse blend).
glen-ord	Glen Ord	distillery	GB-SCT	highland	highland	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Glen_Ord https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Added to resolve Artist Collective's sample bottlings. Cited page confirms region/owner but not peat explicitly; unpeated is standard for this Highland malt (core of the Singleton of Glen Ord range).
linkwood	Linkwood	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Linkwood_distillery https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Added to resolve Artist Collective's sample bottlings. Cited page confirms region/owner but not peat explicitly; unpeated is standard for this Speyside malt.
