stronachie	Stronachie	blend	GB-SCT				blend	unknown		dewar-rattray	unverified	low		Dewar Rattray's own recreated blended-malt brand, named after a long-closed distillery not present in the Wikipedia operating-distilleries authority file. Retried this session: whisky.com's company profile page returned 403 and dewarrattray.com failed on a DNS/certificate mismatch, so no further citation could be opened; kept at low confidence, unchanged from the seed round.
the-charles-house	The Charles House	blend					blend	unknown			unverified	low		No web presence found (Wikipedia, DuckDuckGo and Bing searches empty or blocked this session too). All 3 samples are just "Charles House" with no other descriptor. Corrected peatProfile from none to unknown: the seed round's "none" assumed an ordinary blended Scotch, but country/identity were never actually verified, so the brief's category-default reasoning for "ordinary blended Scotch" does not apply here. Dropped the generic en.wikipedia.org/wiki/Blended_whiskey citation since it does not verify this specific brand's existence.
vat-69	VAT 69	blend	GB-SCT			Diageo	blend	none			unverified	high	https://en.wikipedia.org/wiki/VAT_69	Confirmed by direct fetch this session: created 1882 in Leith by William Sanderson & Son, Diageo-owned since the Distillers Company absorbed Sanderson in 1937; a blend of about 40 malt and grain whiskies (explicitly "not a vatted malt" despite the name). No peat mentioned. Confidence raised from low to high.
westland	Westland	distillery	US			Rémy Cointreau	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Westland_Distillery https://www.westlanddistillery.com/	Seattle, WA American single malt distillery. Corrected owner from empty to Rémy Cointreau, confirmed via Wikipedia (fetched this session). Official site's current core range (Flagship, Garryana, Solum, Colere, cask finishes) states no peat; a customer review on the Flagship page speculating "peaty smoke" is not an official claim and was disregarded. This batch's own samples include "Westland Peated" - captured as a rule (see rule.tsv) from the product's own name, but no current westlanddistillery.com page for that specific release could be located this session (it is absent from the current homepage lineup, and guessed product URLs 404'd) - withheld peat proposal: heavy (unconfirmed intensity), same caveat as the seed round.
whistlepig	WhistlePig	distillery	US				rye	none			unverified	high	https://en.wikipedia.org/wiki/WhistlePig https://www.whistlepigwhiskey.com/	Vermont rye whiskey producer (Shoreham). Confirmed spelling "WhistlePig" (catalogue spells it "Whistlepig") via the official site fetched this session, which confirms the rye-only focus (PiggyBack, Small Batch, FarmStock) and states no peat anywhere. Dropped the unrelated en.wikipedia.org/wiki/Irish_whiskey citation from the seed round (stray/irrelevant). peatProfile=none via the general "American rye mash bills are not peated" category fact, now additionally supported by the official site's silence on the topic. Confidence raised from low to high.
wise-salmon	Wise Salmon	blend	XX					unknown			unverified	low		No web presence found this session either; country and style could not be identified. This session's web-search budget ran out before a dedicated search for this row could be issued, and retailer-aggregator fallbacks (wine-searcher, Bing, DuckDuckGo) were blocked (403/CAPTCHA) for every attempt made across this batch's obscure own-label rows. Kept unchanged from the seed round.
yakusun	Yakusun	blend	XX					unknown			unverified	low		Samples (Yuzu, Classic, Passion Fruit) read as a flavoured whisky-based drink rather than a conventional Scotch/Japanese whisky - possibly a liqueur/RTD rather than whisky, but no source could be opened this session to confirm either way (zero search hits, retailer-aggregator lookups blocked), so kept in producer.tsv rather than rejected without evidence, per the brief's "cite evidence for the verdict, when in doubt keep it low" rule. FLAG FOR HUMAN REVIEW (possible fruit liqueur, not whisky). Likely a fantasy/evocative brand name for the Eastern European market rather than an actual Japanese producer - left fully unknown rather than assume Japan from the name alone.
15-stars	15 Stars	blend						unknown			unverified	low		No web presence found. Re-attempted this session; the web-search budget ran out partway through the batch and retailer/search-engine fallbacks (wine-searcher, Bing, DuckDuckGo) were all blocked. Naming pattern ("Platinum", "First West") gives no clear nationality signal, so left unclassified rather than guessed.
aber-falls	Aber Falls	distillery	GB-WLS			Halewood Artisanal Spirits	single malt	none			unverified	high	https://www.aberfallsdistillery.com	North Wales single malt distillery (first in North Wales since the early 1900s), Station Road, Abergwyngregyn. Re-fetched the official site directly this session: confirms Halewood Artisanal Spirits PLC ownership and the single malt focus; still no peat/smoke mention anywhere on the site. Confidence raised from low to high given this session's direct re-verification of every asserted field.
alexander	Alexander	blend	XX					unknown			unverified	low		Could not identify producer despite renewed research this session (web-search budget exhausted, retailer-aggregator fallbacks blocked). Only sample is "Alexander Aqva Di Vita Amarone Cask Finish" - the stylised "Aqva Di Vita" spelling (Latin for "water of life", the etymological root of whisky/aquavit) plus an Amarone (Italian wine) cask finish both point toward a small Italian or generic European craft producer, but this remains a naming-pattern guess, not an asserted fact. FLAG FOR HUMAN REVIEW.
angels-envy	Angel's Envy	distillery	US			Bacardi Limited		none			unverified	high	https://www.angelsenvy.com/	Louisville, Kentucky distillery (Louisville Distilling Co LLC), known for port-cask-finished bourbon. Corrected defaultTypeName from bourbon to empty: the official site (fetched this session) confirms a rye whiskey (finished in Caribbean rum casks) alongside the bourbon range, so not every bottling is bourbon. Bacardi Limited ownership (acquired 2015) now directly confirmed via the official site's own footer/brand-partnership references, replacing the seed round's unconfirmed general-knowledge claim. No peat mentioned anywhere. Confidence raised from low to high.
back-to-black	Back to Black	blend						unknown			unverified	low		No information found. The seed round explicitly did not search this one ("long tail budget"), and this session's own search attempt hit the web-search budget cap before returning a result. Samples are "Back to Black" / "The Story of Back to Black" - own-label, origin unclear. Genuinely unverified rather than guessed.
ballina	Ballina	distillery	IE			Terroirs Distillers	single malt	none			unverified	high	https://www.thespiritsbusiness.com/2025/11/connacht-distillery-becomes-ballina/ https://www.irishwhiskeymagazine.com/news/latest-news/ballina-irish-single-malt-debuts-first-expressions/	Formerly Connacht Distillery (Co. Mayo, est. 2015), rebranded Ballina in 2025 after acquisition by Terroirs Distillers (also Tullibardine's owner). Directly re-fetched the Irish Whiskey Magazine article this session, confirming the ownership, Co. Mayo/River Moy location and the two debut expressions (Dubailte Double Wood, Triarach Triple Wood), both 100% Irish malted barley. No peat mentioned in either source. Confidence raised from low to high given this session's direct re-verification.
chapter-7	Chapter 7	bottler	GB-SCT			Selim Evin		unknown			unverified	high	https://chapter7whisky.com/pages/about-us https://topwhiskies.com/blogs/whisky-blog/selim-evin-chapter-7	new row for prologue. Independent bottler founded 2014 by Selim Evin (inspired by his Scottish grandfather); opened its own bottling facility in Glasgow in 2022, relocated to Burnobennie Distillery, Banchory (Scottish Highlands) in October 2025. Multiple ranges (Monologue, Anecdote, Chronicle, Prologue, Simple Malt, Rebel, Four Angels, Peat Legends) span both peated and unpeated whisky from many distilleries/regions, so no producer-level peat or type default applies.
brave-new-spirits	Brave New Spirits	bottler	GB-SCT					unknown			unverified	high	https://www.masterofmalt.com/whiskies/brave-new-spirits/blood-moon-13-year-old-spirit-of-voodoo-whisky/ https://www.masterofmalt.com/whiskies/brave-new-spirits/mask-of-death-10-year-old-spirit-of-voodoo-whisky/	new row for spirit-of-voodoo. Glasgow-based independent bottler and blender of Scotch whisky (single malts, single grain and blends), releasing the "Spirit of Voodoo" range among others. Spans multiple distilleries/regions with no single peat or type default.
