bowmore	Bowmore	distillery	GB-SCT	islay	islay	Beam Suntory (Suntory Global Spirits)	single malt	medium			unverified	high	https://en.wikipedia.org/wiki/Bowmore_distillery	~25ppm phenol, mid-range Islay peat. BRIEF.md itself names Bowmore as its own worked example of 'medium'
benrinnes	Benrinnes	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Benrinnes_distillery	Wikipedia does not explicitly state unpeated; inferred from no peat/smoke mention and its role as a Diageo blending malt
glen-moray	Glen Moray	distillery	GB-SCT	speyside	speyside	La Martiniquaise	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Glen_Moray_distillery	Wikipedia does not explicitly state unpeated; inferred from no peat/smoke mention, standard Speyside profile
compass-box	Compass Box	bottler	GB-ENG					unknown			unverified	high	https://en.wikipedia.org/wiki/Compass_Box	Independent Scotch blending house (whisky.com itself lists it under /independent-bottlers/), founded 2000 by John Glaser, based in Richmond, England (not Scotland). Bottles both unpeated (Hedonism, blended grain) and peated (Peat Monster, not in this batch's samples) ranges under many named lines with no single house peat level, hence unknown; see rule.tsv for a defensive Peat Monster rule. Owner left empty - independent company, no acquisition confirmed
barrell	Barrell	bottler	US			Barrell Craft Spirits		unknown			unverified	high	https://www.barrellbourbon.com/	Non-distilling independent blender of American whiskey and rum, Louisville KY, founded 2013; sources casks from multiple distilleries so has no single house peat level. Samples (Vantage, Dovetail, Seagrass, Batch 036, Foundation, Rye Batch 004) name no source distilleries, so no distillery rows added
white-horse	White Horse	blend	GB-SCT			Diageo	blend	light			unverified	low	https://theliquorbarn.com/products/white-horse-blended-scotch-750ml https://whiskyoftheweek.co.uk/white-horse-whisky/	Built around Lagavulin, with Caol Ila and Talisker also in the vatting, balanced by Speyside malt (Linkwood). Sources describe 'restrained smokiness' rather than a fully peated character despite the three peated malts, so recorded light rather than medium - flagging for reviewer given the pedigree of its component malts
highland-chief	Highland Chief	blend	GB-SCT				blend	unknown			unverified	low		Budget blended Scotch. Suspected (not confirmed) to be an Angus Dundee Distillers export line based on general trade familiarity; their own website (fetched this session) lists Tomintoul/Glencadam/Old Ballantruan but did not mention Highland Chief, so left unconfirmed rather than asserted. No citation obtained, peat left unknown
yellowstone	Yellowstone	blend	US				bourbon	unknown			unverified	low		Believed to be Limestone Branch Distillery / Lux Row Distillers, Bardstown KY, per general trade knowledge; three separate fetch attempts to confirm this failed (404), so left uncited and owner empty rather than asserted; peat unknown per BRIEF.md's no-citation rule
dufftown	Dufftown	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Dufftown_distillery	Wikipedia does not explicitly state unpeated; inferred, no peat/smoke mention. This batch's catalogue brand string is 'Dufftown Distillery' (aliased here); the actual product line in every sample is 'The Singleton of Dufftown' (see singleton-of-dufftown, this batch)
singleton-of-dufftown	Singleton of Dufftown	brand	GB-SCT	speyside	speyside	Diageo	single malt	none	dufftown		unverified	low	https://en.wikipedia.org/wiki/Dufftown_distillery	Diageo's Dufftown-distillery expression of its 3-distillery 'Singleton' export brand (the others are Glendullan and Glen Ord, not in this batch) - deliberately did NOT add a bare 'Singleton' alias since that word is ambiguous across all three
paddy	Paddy	blend	IE			Sazerac Company	blend	none			unverified	low	https://en.wikipedia.org/wiki/Irish_Distillers	Brand sold by Irish Distillers/Pernod Ricard to Sazerac in 2016; production continues under contract at Midleton. No explicit peat statement found; inferred from standard Irish blend convention
cooley	Cooley	distillery	IE			Beam Suntory (Suntory Global Spirits)		unknown			unverified	high	https://en.wikipedia.org/wiki/Cooley_Distillery	Makes both the unpeated Tyrconnell range (this batch) and the peated Connemara range (not in this batch), so has no single house peat level - left unknown deliberately, matching the Chichibu precedent set in batch 01
tyrconnell	Tyrconnell	brand	IE			Beam Suntory (Suntory Global Spirits)	single malt	none	cooley		unverified	high	https://en.wikipedia.org/wiki/Cooley_Distillery	Unpeated single malt range from Cooley, explicitly distinguished by Wikipedia from Cooley's peated Connemara brand
nc-nean	Nc'nean	distillery	GB-SCT	highland	highland		single malt	none			unverified	high	https://en.wikipedia.org/wiki/Nc%27nean_distillery	Organic distillery at Drimnin on the Morvern peninsula (mainland Highland, opposite Mull); founded by Annabel Thomas, independent - owner left empty. Catalogue brand string 'Nc Nean' (no apostrophe) aliased here
1792	1792	distillery	US			Sazerac Company	bourbon	none			unverified	high	https://en.wikipedia.org/wiki/Barton_1792_Distillery	Barton 1792 Distillery, Bardstown KY; standard bourbon mashbill, no peat mentioned anywhere
georgia-moon	Georgia Moon	blend	US			Heaven Hill		none			unverified	high	https://en.wikipedia.org/wiki/Heaven_Hill	Unaged corn whiskey in Heaven Hill's portfolio alongside Mellow Corn; no peat tradition in American corn whiskey. defaultTypeName left empty - corn whiskey has no clean match in the closed type list (same call as batch-01's Sierra Norte)
proper-no-twelve	Proper No. Twelve	blend	IE			Proximo Spirits	blend	none			unverified	low	https://en.wikipedia.org/wiki/Proper_Twelve	No explicit peat statement found; inferred from standard Irish blend convention
jp-wisers	J.P. Wiser's	blend	CA			Corby Spirit and Wine		none			unverified	low	https://en.wikipedia.org/wiki/Corby_Spirit_and_Wine	No explicit peat statement; Canadian whisky has no peat tradition. defaultTypeName left empty - Canadian whisky has no clean match in the closed type list (same call as batch-01's Black Velvet)
miltonduff	Miltonduff	distillery	GB-SCT	speyside	speyside	Chivas Brothers (Pernod Ricard)	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Miltonduff_distillery	Wikipedia does not explicitly state unpeated; inferred, no peat/smoke mention, mainly a Ballantine's blending malt
corsair	Corsair	distillery	US					unknown			unverified	low	https://www.corsairdistillery.com/	Craft distillery, Nashville TN (also historically Bowling Green KY); very experimental range. Could NOT confirm whether 'Triple Smoke' (named in this batch's samples) uses any peated malt among its smoke woods - some public descriptions pair cherry/beechwood/peat - so left unknown rather than guessing. Catalogue brand string is misspelled 'Corsaire' in this batch's input
bulleit	Bulleit	blend	US			Diageo		none			unverified	high	https://en.wikipedia.org/wiki/Bulleit_Bourbon	Bourbon (Shelbyville/Lebanon KY) and rye (Lawrenceburg IN) come from two different mashbills/sites, so defaultTypeName left empty. No peat/smoke mentioned
drofa	Дрофа&Люди	blend	UA					unknown			unverified	low		Ukrainian craft producer; samples describe short-aged/unaged distillates finished on oak chips ('Білий Distillate', 'Aged on Bourbon/American Oak Chips'), unclear this is conventional grain whisky rather than a young craft spirit. No citation found this session, no web search budget spent (long tail)
may-loag	May-Loag	blend						unknown			unverified	unknown		Faux-Scottish-sounding name (Journey/Diamond/Elegance/Triple Wood range); could not confirm true country of origin or producer this session, left blank rather than assumed Scottish
shinobu	Shinobu	blend						unknown			unverified	unknown		One of a cluster of Japanese-styled budget brands in this batch (with Fujimi, Reki, Shin); no Wikipedia coverage found (fetch 404'd). Could not verify true origin/producer or peat status this session
fujimi	Fujimi	blend						unknown			unverified	unknown		Sample 'Fujimi Matsui Distillery' suggests a possible tie to Matsui Shuzo (Japan, Kurayoshi/Tottori) but this is unconfirmed; part of the same unresolved cluster as Shinobu/Reki/Shin
reki	Reki	blend						unknown			unverified	unknown		Part of the unresolved Japanese-styled budget cluster (see Shinobu); single product, no web presence found this session
shin	Shin	blend						unknown			unverified	unknown		Part of the unresolved Japanese-styled budget cluster (see Shinobu); single product, no web presence found this session
kindilan	Kindilan	blend	CA					unknown			unverified	low		Product names explicitly say 'Канадіан' (Canadian), the basis for countryCode=CA; no other information found this session
ruotkers	Ruotker's	blend						unknown			unverified	unknown		Samples ('Ruediger', 'Oloroso Sherry Cask') read as a German-market brand but this is unconfirmed; two fetch attempts this session failed (403/404)
grave-digger	Grave Digger	blend						unknown			unverified	unknown		Heavy-metal-themed novelty brand ('Berry Metal', 'Field of Blood'); no information found this session, not searched (long tail budget)
bastille	Bastille	blend	FR					unknown			unverified	low		Product names repeat French-Revolution imagery ('1789', 'No.7 1789'), the basis for countryCode=FR; 'Daucourt' (in one sample) is confirmed on Wikipedia to be only a French surname, not a spirits company, so that lead was dropped rather than guessed at
galtee-mountain-boy	The Galtee Mountain Boy	blend	IE					unknown			unverified	low		Named after the Irish folk ballad (confirmed on Wikipedia, which covers only the song, not a whiskey brand); assumed Irish whiskey from the name but the brand/producer itself is unconfirmed
johnny-cree	Johnny Cree	blend						unknown			unverified	unknown		No information found this session; likely an own-label/budget blend, not searched (long tail budget)
back-to-black	Back to Black	blend						unknown			unverified	unknown		No information found this session; samples are 'Back to Black' / 'The Story of Back to Black' - own-label, origin unclear, not searched (long tail budget)
bercloux	Bercloux	blend						unknown			unverified	unknown		Single product, no information found this session; 'Bercloux' is a commune name in Charente-Maritime, France, but not confirmed as this brand's actual origin so countryCode left empty rather than guessed
daddy-rack	Daddy Rack	blend	US				tennessee	unknown			unverified	low		Product name explicitly says 'Tennessee Straight', the basis for countryCode=US/defaultTypeName=tennessee; producer/distillery not identified this session
hamiltons	Hamiltons	blend						unknown			unverified	unknown		Single product, no information found this session; generic surname brand, too ambiguous to guess anything further
marc-de-champagne	Marc de Champagne	blend	FR					unknown			unverified	low		Likely NOT whisky - 'marc de Champagne' is a French grape-pomace brandy (eau-de-vie) from the Champagne region, almost certainly miscategorised in this catalogue; flagging for reviewer rather than inventing a whisky producer for it
old-woody	Old Woody	blend						unknown			unverified	unknown		Single product, no information found this session, not searched (long tail budget)
undone	Undone	blend	US				blend	unknown			unverified	low		Product name explicitly says 'American Blend', the basis for countryCode=US/defaultTypeName=blend; producer not identified this session
