mac-talla	Mac-Talla	blend	GB-SCT	islay	islay		single malt	unknown			unverified	low		Islay single malt brand (Morrison & Mackay / Morrison Scotch Whisky Distillers); source distillery undisclosed. This batch's own samples say "Peated" and "Lightly Peated" for the Flora range, strongly suggesting the whole brand is peated Islay malt, but no accessible citation was found this session (official domain is parked, retailer pages 403, no Wikipedia article, Wikipedia search returned nothing relevant) so peat is left unknown rather than guessed. Reviewer should very likely set this to light/medium/heavy after checking the brand's own materials -- CLAUDE.md's own flavor_rule documentation already cites "Mac-Talla Flora Lightly Peated" as a case the central peated/lightly-peated keyword priority ordering is designed to handle, so no producer-specific rule was added here either.
ben-nevis	Ben Nevis	distillery	GB-SCT	highland	highland	Nikka Whisky Distilling	single malt	unknown			unverified	low	https://en.wikipedia.org/wiki/Ben_Nevis_Distillery	Core range is commonly understood to be unpeated, but no source found this session states that explicitly, so left unknown rather than guessed. Catalogue also lists "Ben Nevis Traditional Peated Malt" -- likely already caught by the central "peated" keyword rule, no producer rule added.
glen-scanlan	Glen Scanlan	blend	GB-SCT					unknown			unverified	low		No web presence found (official site, Wikipedia). "Glen-" naming convention suggests an own-label Scotch blend/vatting, common for private retail labels. Also appears inside a "Slaur Sardet Glen Scanlan" sample (see slaur-sardet row); relationship between the two brand strings is unclear.
antiquary	Antiquary	blend	GB-SCT			Tomatin Distillery Company	blend	none			unverified	low	https://en.wikipedia.org/wiki/Tomatin_distillery	Own blended-Scotch brand of Tomatin Distillery Co (alongside Talisman). Tomatin's own house style is one of the least-peated Highland malts, so the blend is inferred unpeated; no source found stating this directly for Antiquary itself.
glenlossie	Glenlossie	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	
mitchells	Mitchell's	bottler	IE				single pot still	unknown			unverified	low	https://en.wikipedia.org/wiki/Irish_whiskey	Mitchell & Son (historic Dublin wine/spirit merchant); bottles the "Spot" family (Green/Yellow/Blue/Red Spot) pure pot still Irish whiskey sourced from Midleton. Modeled as kind=bottler per brief's rule, so peat is left unknown even though pot still Irish whiskey of this style is conventionally unpeated.
the-epicurean	The Epicurean	blend	GB-SCT	lowland	lowland		blend	none		douglas-laing	unverified	high	https://www.douglaslaing.com/	Confirmed blended malt Lowland Scotch whisky, explicitly described by Douglas Laing as unpeated ("a marriage of Single Malts from Scotland's Lowlands"). bottlerSlug=douglas-laing is not defined in this batch's own producer.tsv -- Douglas Laing is named directly in the brief's own kind=bottler examples, so another batch will almost certainly define it.
coopers-choice	Cooper's Choice	bottler	GB-SCT			The Vintage Malt Whisky Company		unknown			unverified	high	https://www.vintagemaltwhisky.com/	Confirmed as the single-cask independent-bottler range of The Vintage Malt Whisky Company (Glasgow, est. 1992 by Brian Crook). Distillery rows added below for Dailuaine/Inchgower/Strathisla, named in this brand's samples.
glen-ord	Glen Ord	distillery	GB-SCT	highland	highland	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	
longrow	Longrow	brand	GB-SCT	campbeltown	campbeltown	J&A Mitchell & Company	single malt	heavy	springbank		unverified	high	https://en.wikipedia.org/wiki/Springbank_(distillery)	Springbank's heavily-peated, double-distilled sibling brand (named directly in the brief's own sibling-pair list). Cited article: "Longrow Single Malt is a highly peated, double-distilled whisky".
royal-lochnagar	Royal Lochnagar	distillery	GB-SCT	highland	highland	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	
wise-salmon	Wise Salmon	blend	XX					unknown			unverified	low		No web presence found this session; country and style could not be identified.
brenne	Brenne	distillery	FR			Local Infusions LLC (Samson & Surrey)	single malt	unknown			unverified	low	https://www.brennewhisky.com/	French single malt, distilled in Cognac from estate-grown heirloom barley (founder Allison Parc). Official site markets it as smooth and approachable but states no peat/smoke information either way, so left unknown rather than assumed.
d-u-c	D.U.C	blend	XX					unknown			unverified	low		No web presence found this session ("Double Cask"/"Triple Cask" samples only, a naming convention many brands use); country and style could not be identified.
heavens-door	Heaven's Door	blend	US					none			unverified	low	https://www.heavensdoor.com/	Bob Dylan's American whiskey brand: Kentucky Straight Bourbon (Ascension, Revival/Tennessee Straight Bourbon), Straight Rye (Refuge), and Double Barrel (Revelation), produced with Six Mile Creek Distillery (Ken Pierce, master distiller). No peated expression found on site; defaultTypeName left empty since the range spans bourbon, rye and Tennessee whiskey.
kirkcowan	Kirkcowan	blend	GB-SCT	lowland	lowland	Bladnoch Distillery	blend	unknown			unverified	low		This batch's own sample pairs it directly with the distillery ("Bladnoch Kirkcowan"). Bladnoch's current site (checked this session) no longer lists Kirkcowan, likely a discontinued release from an earlier ownership era (pre-David Prior). No peat citation found.
o-brian	O'Brian	blend	XX					unknown			unverified	low		No web presence found this session; apostrophe-surname styling suggests an Irish-themed own-label, unconfirmed.
slaur-sardet	Slaur Sardet	blend	XX					unknown			unverified	low		No web presence found this session. One of its own two sample names is "Slaur Sardet Glen Scanlan" (see glen-scanlan row) -- possibly an importer/retailer label bundling other own-brand whiskies rather than a single coherent brand; unconfirmed.
trails-end	Trail's End	blend	US			Hood River Distillers	bourbon	none			unverified	high	https://en.wikipedia.org/wiki/Trail%27s_End_Kentucky_Straight_Bourbon_Whiskey	Confirmed: Kentucky Straight Bourbon Whiskey distributed exclusively by Hood River Distillers, aged in new charred oak.
ailsa-bay	Ailsa Bay	distillery	GB-SCT	lowland	lowland	William Grant & Sons	single malt	medium			unverified	low	https://en.wikipedia.org/wiki/Lowland_single_malts	One of the very few peated Lowland distilleries; cited article: "Ailsa Bay and Annandale have become characterised by their use of peat, with a flavor profile more typical of Islay whisky." Exact ordinal is uncertain -- some releases are reported elsewhere as very lightly peated (~1.2ppm "Sweet Smoke"), others heavier for blending stock, so treat "medium" as approximate and verify against the specific expression actually in stock.
bonailie	Bonailie	blend	GB-SCT	lowland	lowland		blend	unknown			unverified	low		Believed (general knowledge, not confirmed this session) to be a Bladnoch-associated blended Scotch from an earlier ownership era; the current Bladnoch site does not list it and no other citation was found.
dram-loch	Dram Loch	blend	GB-SCT					unknown			unverified	low		No web presence found this session; "Dram"/"Loch" naming strongly suggests an own-label Scotch blend.
glengannon	Glengannon	blend	GB-SCT					unknown			unverified	low		No web presence found this session; "Glen-" naming suggests an own-label Scotch blend.
hunter-laing	Hunter Laing	bottler	GB-SCT					unknown			unverified	high	https://www.hunterlaing.com/	Confirmed blending/bottling company ("Blenders and Bottlers of the Finest Scotch Whiskies"; ranges include Old Malt Cask, The Sovereign, Hepburn's Choice, The First Editions). Distillery row added below for Tullibardine, named in this brand's sample. Hunter Laing also owns Ardnahoe distillery (peated Islay malt), not added here since it is not named in this batch's sample.
koriyama	Koriyama	distillery	JP			Sasanokawa Shuzo		unknown			unverified	low	https://en.wikipedia.org/wiki/Asaka_distillery	Catalogue spells the brand simply "Koriyama"; the operating distillery's formal name is Asaka Distillery, in Kōriyama, Fukushima Prefecture, founded 2016. No peat information found.
mcgibbons	McGibbon's	bottler	GB-SCT					unknown			unverified	low		No web presence confirmed this session (domain did not resolve, no Wikipedia article). Apostrophe-surname naming matches an independent-bottler range convention. A possible link to Aberko Ltd's "McGibbon's" range is recalled but could not be verified online this session.
o-dohertys	O'Dohertys	blend	IE					unknown			unverified	low		No web presence found this session; Irish-surname styling suggests an Irish whiskey own-label, unconfirmed.
peanut-butter	Skrewball	blend	US					unknown			unverified	low		Skrewball Peanut Butter Whiskey, a San Diego flavored-whiskey brand. Official site was unreachable this session (connection refused) and no Wikipedia article covers the product itself (only NASCAR sponsorship pages), so peat is left unknown rather than assumed, despite flavored American whiskey being very unlikely to be peated.
roseisle	Roseisle	distillery	GB-SCT	speyside	speyside	Diageo	single malt	unknown			unverified	low	https://en.wikipedia.org/wiki/Roseisle_distillery	Built mainly to supply Diageo's blends; occasional single malt Special Releases since September 2023, and malt from here was used in Johnnie Walker Black Ruby (2024/2025). No peat information found -- large Diageo blending distilleries often run more than one peat level, so unpeated should not be assumed.
spearhead	Spearhead	blend	XX					unknown			unverified	low		No web presence found this session; country and style could not be identified.
the-kurayoshi	The Kurayoshi	distillery	JP			Matsui Shuzo	single malt	unknown			unverified	low	https://en.wikipedia.org/wiki/Japanese_whisky	Kurayoshi distillery, Tottori Prefecture, owned by Matsui Shuzo, distilling since 2017. The range is known to include both peated and unpeated bottlings; not disambiguated by the single "Tottori" sample seen in this batch.
wilson-ford	Wilson & Ford	bottler	XX					unknown			unverified	low		No web presence confirmed this session (official-looking domains either failed to resolve or served an unrelated parked/mismatched cert page, no Wikipedia article). Naming convention (surname & surname) matches an independent-bottler range.
girvan	Girvan	distillery	GB-SCT	lowland	lowland	William Grant & Sons	grain	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Grain distillery; authority file lists no region for it (grain distilleries are outside the malt-region convention), lowland inferred from its South Ayrshire location. Referenced only as a Hart Brothers bottling.
royal-brackla	Royal Brackla	distillery	GB-SCT	highland	highland	John Dewar & Sons	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Referenced only as a Hart Brothers bottling (sample says "Brackla").
dalmore	Dalmore	distillery	GB-SCT	highland	highland	Whyte & Mackay	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Referenced only as a Hart Brothers bottling.
tomatin	Tomatin	distillery	GB-SCT	highland	highland	Takara Shuzo Co	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Tomatin_distillery	One of the least-peated Highland malts by reputation; also produces the Antiquary and Talisman blends. Referenced as a Hart Brothers bottling.
benriach	BenRiach	distillery	GB-SCT	speyside	speyside	Brown-Forman	single malt	unknown			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Referenced only as a Hart Brothers bottling. Brief's own sibling-pair list names BenRiach/Curiositas (peated) as a pair to watch; not enough was researched this session to set a base peat value confidently. A Curiositas brand row (parentSlug=benriach) may be needed if it surfaces in another batch.
mortlach	Mortlach	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Referenced only as a Murray McDavid bottling.
macallan	Macallan	distillery	GB-SCT	speyside	speyside	Edrington	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Referenced only as a Murray McDavid bottling.
bunnahabhain	Bunnahabhain	distillery	GB-SCT	islay	islay	Distell	single malt	none			unverified	high	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Famously the unpeated Islay malt (per brief itself); its peated sibling Moine is not seen in this batch's samples. Referenced as a Murray McDavid bottling.
caol-ila	Caol Ila	distillery	GB-SCT	islay	islay	Diageo	single malt	heavy			unverified	high	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Well-known heavily-peated Islay malt, a major component of many blends (incl. Johnnie Walker). Referenced as a Murray McDavid bottling.
bowmore	Bowmore	distillery	GB-SCT	islay	islay	Suntory Global Spirits	single malt	medium			unverified	high	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Per brief's own calibration list (medium). Referenced as a Murray McDavid bottling.
laphroaig	Laphroaig	distillery	GB-SCT	islay	islay	Suntory Global Spirits	single malt	heavy			unverified	high	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Per brief's own calibration list (heavy). Referenced as a Murray McDavid bottling.
north-british	North British	distillery	GB-SCT		lowland	Lothian Distillers Ltd	grain	none			unverified	low	https://en.wikipedia.org/wiki/North_British_Distillery_Company	Grain distillery, Edinburgh, founded 1885. Region left empty (grain, no malt-region classification) but legalRegion set to lowland since it is physically in Edinburgh. Referenced only as a component of a Murray McDavid vatting ("Air Leth").
glenrothes	Glenrothes	distillery	GB-SCT	speyside	speyside	Edrington	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Referenced only as a Dewar Rattray bottling.
auchentoshan	Auchentoshan	distillery	GB-SCT	lowland	lowland	Suntory Global Spirits	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Lowland_single_malts	Lowland malt, traditionally unpeated; also one of the few triple-distilled Scotch malts. Referenced as a Dewar Rattray bottling.
dailuaine	Dailuaine	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Referenced only as a Cooper's Choice bottling.
inchgower	Inchgower	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Referenced only as a Cooper's Choice bottling.
strathisla	Strathisla	distillery	GB-SCT	speyside	speyside	Chivas Brothers	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Referenced only as a Cooper's Choice bottling (via The Vintage Malt Whisky Co).
tullibardine	Tullibardine	distillery	GB-SCT	highland	highland	Picard Vins & Spiritueux	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland	Referenced only as a Hunter Laing (Old & Rare) bottling.
springbank	Springbank	distillery	GB-SCT	campbeltown	campbeltown	J&A Mitchell & Company	single malt	medium			unverified	high	https://en.wikipedia.org/wiki/Springbank_(distillery)	Parent of Longrow (heavy) and Hazelburn (unpeated, not in this batch). Core Springbank itself is medium-peated per the distillery's own process (6h peat smoke + 30h hot air, "medium-peated" per the cited article).
echlinville	Echlinville	distillery	IE					none			unverified	low	https://en.wikipedia.org/wiki/Irish_whiskey https://echlinville.com/	Northern Ireland distillery (Co. Down, est. 2013, the first new Northern Irish distillery in generations), custodian of the Dunville's brand. Coded IE since the Irish Whiskey GI covers the whole island of Ireland; physically located in the UK (Northern Ireland).
stronachie	Stronachie	blend	GB-SCT				blend	unknown		dewar-rattray	unverified	low		Dewar Rattray's own recreated blended-malt brand, named after a long-closed distillery not present in the Wikipedia operating-distilleries authority file; no further citation found this session.
