j-riddle	J.Riddle	brand	US			Two James Spirits	bourbon	medium	two-james		unverified	high	https://twojames.com/our-spirits/j-riddle-peated-bourbon/	Confirmed real: "J. Riddle Peated Bourbon" by Two James Spirits (Detroit, MI craft distillery), 79% Michigan corn / 21% peated UK barley, 45.5% ABV. Producer's own page calls it "medium-to-heavy" peatiness ("medicinal peatiness of Islay Scotch", iodine/kelp finish); recorded as medium given only a fifth of the grain bill is peated malt - a reviewer may prefer heavy per that quote. New parent row two-james added since the distillery's other whiskeys (rye, standard bourbon) are not peated.
jimsher	Jimsher	distillery	GE			Kartveli LLC		unknown			unverified	high	https://jimsher.com/en/about-us/ https://www.thespiritsbusiness.com/2026/05/sb-meets-jimsher-chkhaidze-jimsher-distillery/	Personally re-verified this session via the producer's own site: first Georgian whisky, founder Jimsher Chkhaidze, Kartveli Distillery; range spans both blended and single malt so defaultTypeName stays empty. Secondary maturation in ex-Saperavi/Tsinandali wine and Georgian brandy casks (the catalogue's "Цинандалі" sample names the wine cask, not a separate product). No peat/smoke mentioned. Upgraded from low to high - the seed's own sources already supported it.
johnny-hepp	Johnny Hepp	brand	FR				single malt	unknown	hepp		unverified	high	https://www.lebonvin.co.uk/the-johnny-hepp-single-malt-whisky-alsacien	Confirmed real: "The Johnny Hepp" is the export-facing single malt label of the Hepp distillery (Alsace, France; parented to hepp in this same batch), NAS, 40%, ex-bourbon and French white wine casks. No peat/smoke mentioned.
judas-priest	Judas Priest	brand	DE			St. Kilian Distillers GmbH	single malt	none	st-kilian		unverified	high	https://www.stkiliandistillers.com/en/presse-news/pressemitteilung-judas-priest-whisky/	Confirmed real: "50 Heavy Metal Years" single malt from St. Kilian Distillers (Rudenau, Germany), a band-anniversary edition. Producer's own press release: malt "gently smoked over beechwood fire" (beechwood, not peat) - correctly none, not merely unpeated by omission. The same source names a second edition, "Angel of Retribution", as "Ultra Heavily Peated" (91ppm Scottish malt) - a different, more heavily smoked product not in this batch's sample; flag for a reviewer if it appears separately. New parent row st-kilian added since the distillery's own range spans none/light/ultra-heavy.
karuizawa	Karuizawa	distillery	JP				single malt	unknown			unverified	high	https://en.wikipedia.org/wiki/Karuizawa_distillery https://cluboenologique.com/story/the-cult-of-karuizawa/ https://www.karuizawawhiskydistillery.com/history/	Confirmed: Mercian-owned distillery in Miyota, Nagano, operated 1955/56-2000, mothballed 2001, closed/license returned 2011/12; revived under new ownership, first distillation 2022 (10+ year maturation, no bottles yet). Cluboenologique (third-party, not the producer's own domain) documents "frequent use of peat" historically alongside Golden Promise barley and sherry casks - withheld peat proposal: light/medium per that source, not asserted since it is not the producer's own domain and Karuizawa is not on Islay. The catalogue's 1999-vintage Artist-series sample falls late in the original operating era; its exact peat level at that date is not independently confirmed either way, so peatProfile stays unknown.
knappogue-castle	Knappogue Castle	brand	IE				single malt	unknown			unverified	high	https://www.knappoguewhiskey.com/ https://en.wikipedia.org/wiki/Knappogue_Castle_Irish_Whiskey	Confirmed premium single malt Irish whiskey (12/14/16/21 yo range), named for the County Clare castle; introduced to market in 1998 (Great Spirits LLC) and acquired by Irish Distillers (Pernod Ricard) in 2021 per Wikipedia (re-verified this session). No peat mentioned on either source opened. Corrected kind from blend to brand since it is explicitly single malt, not blended-style whiskey.
koriyama	Koriyama	blend	JP			Sasanokawa Shuzo (Asaka Distillery)	blend	none			unverified	high	https://www.uisuki.com/en/asaka/koriyama-blended-whisky.html https://en.wikipedia.org/wiki/Asaka_distillery	Corrected kind from distillery to blend: "Koriyama" is specifically Asaka Distillery's (Sasanokawa Shuzo, Koriyama, Fukushima) blended whisky label (grain whisky + 7% own malt), explicitly marked "No peated" by the retailer selling it. The physical distillery is Asaka, not "Koriyama" itself.
kyoda	Kyoda	brand	JP			Helios Distillery (Helios Shuzo)	single malt	unknown			unverified	high	https://www.whiskeylore.org/distilleries/jp/helios-distillery https://www.nomunication.jp/2021/02/12/review-helios-single-malt-whisky-kyoda-cask-strength-2020/	Confirmed real: "Kyoda" is the single malt whisky line of Helios Distillery (Nago, Kyoda district, Okinawa; est. 1961, better known for awamori/rum), Okinawa's first single malt (2020). A review site (not the producer's own domain) describes the "Cask Strength 2020" release as using peated UK malt ("medicinal peat", "ashy, smoldering peat") - withheld peat proposal: medium/heavy per that source; not asserted since it is not producer-domain and not Islay, and the catalogue's bare "Kyoda" sample does not specify which release.
lambertus	Lambertus	brand	BE			Distillerie Radermacher	grain	none			unverified	high	https://www.distillerie.biz/en/drinks/lambertus-10-years-single-grain-founders-reserve/	Confirmed real: "Lambertus 10 Years Founders Reserve" single grain whisky (wheat/rye/malted barley, Limousin oak, 43%) from Distillerie Radermacher (Raeren, Belgium's oldest distillery, est. 1836), named for founder Lambert Radermacher; World Whiskies Awards 2025 gold. Producer's own product page names no peat/smoke and the tasting notes are entirely fruity/floral (violet, acetone, peach, mango, papaya); single-grain whisky is not a peated category anywhere it is made, so recorded none rather than unknown.
lehmann	Lehmann	distillery	ES					unknown			unverified	high	https://lehmann.es/tienda/saboga-hiberum-whisky/ https://www.spanishliquors.es/producto/destilados/saboga-hiberum-whisky/	Corrected from blend to distillery and resolved the previous conflicting-signals note: Lehmann is Bodegas y Destilerias Lehmann (Tortosa, Catalonia, Spain), founded 1870, a five-generation multi-category spirits distiller (anis, brandy, rum, absinthe, whisky...); "Saboga Hiberum" (see hiberum, same batch, parented here) is their whisky brand. No peat/smoke mentioned for the whisky.
leopold-bros	Leopold Bros	distillery	US					none			unverified	high	https://www.leopoldbros.com/story https://en.wikipedia.org/wiki/Leopold_Bros.	Confirmed real Denver, Colorado craft distillery (est. 1999, own floor-malting), known for the pre-Prohibition-revival Three Chamber Rye. The catalogue's "Peach" sample is sold by multiple retailers explicitly as "Leopold Bros (Rocky Mountain) Peach Whiskey" - a real corn/rye sour-mash-based whiskey blended with peach and bottled at 30% ABV - distinct from their separately-sold peach liqueur/brandy, so kept as a genuine (if unusual, low-proof) whiskey product rather than rejected. defaultTypeName left empty, range spans rye/bourbon/flavored styles. No peat.
london-square	London Square	blend	GB-SCT			Charles Edge London Ltd	blend	unknown			unverified	high	https://charlesedge.com/products/london-square-blended-scotch-whisky-no-giftbox	Corrected from an anonymous own-label guess to a confirmed, documented brand: a 12yo blend of malt and grain whiskies from Speyside and Highland, bottled by independent bottler/blender Charles Edge London. Their own page's tasting notes mention "smoky wood" (nose) and "smoky fudge notes" (palate), so peat is left unknown rather than none (a real smoke character is present, but the source does not say whether it is peat-derived); see flavor.tsv for the non-peat-committal smoky tag.
lothaire	Lothaire	brand	FR				single malt	unknown			unverified	high	https://www.mtouton.com/products/france/14031-nv/lothaire-french-whisky-single-malt-fruitte https://www.mtouton.com/products/france/14027-nv/lothaire-french-whisky-single-malt-tourbe-fume	Confirmed real French (Lorraine) single malt whisky, NAS, double-distilled, 4 years across fino sherry/French oak/bourbon cask finishes (Fruite Floral expression); a second expression is named "Tourbe Fume" ("smoked peat"). Whiskybase/whisky.com catalogue it as "G. Rozelieures Lothaire", implying the producer is Distillerie Grallet-Dupic (Rozelieures, Lorraine) - a distillery independently confirmed (bottleofitaly.com) to make both unpeated and peated single malts - but no page opened this session names Lothaire and Grallet-Dupic together, so treat the corporate link as likely, not certain. Withheld peat proposal: the Tourbe Fume expression is peated by name, but no producer-domain page confirms a level, and the catalogue's bare "Lothaire" sample does not indicate which expression, so peatProfile stays unknown at the producer level.
two-james	Two James Spirits	distillery	US					unknown			unverified	high	https://twojames.com/ https://twojames.com/our-spirits/j-riddle-peated-bourbon/	New row for j-riddle. Detroit, Michigan craft distillery (2445 Michigan Ave, Corktown) - the first licensed distillery in Detroit since Prohibition; distills on-site in copper pot stills across a whiskey/rye/bourbon/gin/vodka range. Peat is specific to the J. Riddle line (see j-riddle), so left unknown here.
st-kilian	St. Kilian Distillers	distillery	DE				single malt	unknown			unverified	high	https://www.stkiliandistillers.com/en/presse-news/pressemitteilung-judas-priest-whisky/	New row for judas-priest. Germany's largest single malt whisky distillery, founded 2012 by investment banker Andreas Thummler, based in Rudenau (Lower Franconia). Own range spans unpeated, beechwood-smoked and heavily peated single malts (see judas-priest for the beechwood-smoked "50 Heavy Metal Years" and its heavily-peated "Angel of Retribution" sibling), so peat kept unknown at this parent level.
