ballechin	Ballechin	brand	GB-SCT	highland	highland	Edradour Distillery Company (Signatory Vintage)	single malt	heavy	edradour		unverified	high	https://dram1.com/edradour-distillery-spotlight/ https://whiskyinternationalonline.com/products/ballechin-10-year-old-whisky-heavily-peated-release-46	~55ppm heavily peated; produced at Edradour distillery since 2003, first release 2006. Sibling of unpeated Edradour, same distillery.
tamdhu	Tamdhu	distillery	GB-SCT	speyside	speyside	Ian Macleod Distillers	single malt	none			unverified	high	https://glassandnote.com/beer/tamdhu-unveils-its-cigar-malt-iii-single-malt https://maltspedia.com/distilleries/tamdhu-distillery/	Air-dried, unpeated barley ('no peat is used, differentiating Tamdhu from Highland Park'); sherry-cask-only maturation is the house signature.
whyte-mackay	Whyte & Mackay	blend	GB-SCT			Emperador Inc.	blend	none			unverified	low	https://scotchwhisky.com/whiskypedia/2553/whyte-mackay/ https://en.wikipedia.org/wiki/Whyte_%26_Mackay	Blend of 41 Highland/Speyside malt+grain whiskies, triple-matured with an ex-sherry-cask marrying stage; no peat character reported. Input brand string 'Whyte Mackay' is missing the ampersand.
coalition	Coalition	brand	US				rye	none	kentucky-artisan-distillery		unverified	low	https://www.coalitionwhiskey.com/ https://www.breakingbourbon.com/review/coalition-straight-rye-margaux-barriques-finish	100% Kentucky straight rye whiskey; wine-cask-finished expressions (Margaux/Pauillac/Sauternes Barriques) plus a Barrel Proof base release. Rye whiskey, no peat used.
kentucky-artisan-distillery	Kentucky Artisan Distillery	distillery	US				rye	none			unverified	low	https://www.breakingbourbon.com/review/coalition-straight-rye-margaux-barriques-finish	Also referred to as Thompson's Kentucky Artisan Distillery, Crestwood, KY; pre-Prohibition-era all-copper pot still. Source of Coalition's rye. American rye whiskey, no peat.
balblair	Balblair	distillery	GB-SCT	highland	highland	International Beverage Holdings (Inver House Distillers)	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Balblair_distillery https://scotchwhisky.com/whiskypedia/1815/balblair/	Distilled from unpeated barley grain; historically a blending malt, bottled as vintage releases since 2007.
togouchi	Togouchi	blend	JP			Sakurao Distillery (Chugoku Jozo)	blend	none			unverified	low	https://www.comptoir-irlandais.com/en/250-togouchi.htm https://www.masterofmalt.com/whiskies/chugoku-jozo/togouchi-premium-blended-japanese-whisky/	Malt/grain sourced from Canada and Scotland, aged/blended/bottled in Japan inside a disused railway tunnel near Hiroshima. Base range (standard/Kiwami/Premium) is not peated -- see rule.tsv for the separate 'Togouchi Peated' line.
grace-omalley	Grace O'Malley	blend	IE			Grace O'Malley Spirits (Inis Tine Uisce Teoranta)		none			unverified	low	https://tradeinspirits.com/introducing-the-restyled-grace-omalley-irish-whiskey/ https://www.masterofmalt.com/distilleries/grace-o-malley/	Whiskey brand with no own distillery yet (one is under construction); sourced mainly from Great Northern Distillery and other suppliers, blended/finished at Good Spirits Bottling, Dundalk. No peat reported. defaultTypeName left empty: portfolio spans blends and single malt releases.
woodford-reserve	Woodford Reserve	distillery	US			Brown-Forman		none			unverified	high	https://www.tastingtable.com/2133423/bourbons-like-woodford-reserve/	Kentucky straight bourbon distillery (Versailles, KY); standard corn/rye/malted-barley mashbill, no peated malt used -- peat is not part of American whiskey tradition. defaultTypeName left empty: the brand also releases Woodford Reserve Rye alongside the bourbon range, even though none of this batch's 6 samples name it.
douglas-laing	Douglas Laing & Co	bottler	GB-SCT					unknown			unverified	high	https://en.wikipedia.org/wiki/Douglas_Laing_%26_Co https://www.douglaslaing.com/en-us	Independent bottler, Glasgow, est. 1948. Owns Scallywag (Speyside blended malt) and The Gauldrons (Campbeltown blended malt) ranges among others (not added as separate rows: no direct peat citation found for either). Hunter Laing & Co split off in 2013 -- Old Malt Cask is covered separately under that lineage (see old-malt-cask row). Input brand string 'Douglas Laingcompany' is a mangled/concatenated spelling of 'Douglas Laing & Company', matching the sample 'Douglas Laing&Company Jura Vintage 1995'.
jura	Jura	distillery	GB-SCT	islands	highland	Whyte & Mackay Group (Emperador Inc.)	single malt	light			unverified	high	https://whiskyauctioneer.com/learn/explore-whisky/distilleries/jura https://coolhunting.com/food-drink/scotch-isle-of-jura/	Post-2018 core range (10/12/18, Seven Wood, Journey) uses unpeated or very lightly peated malt with a small proportion of peated spirit vatted in ('subtly smoky'); occasional heavily-peated limited runs exist (Prophecy). Older/independently-bottled vintages named in samples ('Jura Vintage 1995', 'Old Malt Cask Jura') may predate the 2018 convention and could differ -- treat single-cask releases with caution. Named in both Douglas Laing and Old Malt Cask samples.
old-malt-cask	Old Malt Cask	bottler	GB-SCT			Hunter Laing & Co		unknown			unverified	high	https://en.wikipedia.org/wiki/Douglas_Laing_%26_Co https://whiskyadvocate.com/Hunter-Laing-Co-Scarabus-46	Hunter Laing & Co's flagship single-cask range, spanning many distilleries (Wikipedia confirms the 2013 Douglas Laing/Hunter Laing split; Hunter Laing's own Scarabus listing confirms the company bottles single malt independently). Modeled as kind=bottler since the range spans many distilleries with no single house peat level. Scarabus (separate row) is also a Hunter Laing product; bottlerSlug=old-malt-cask stands in for the parent company to avoid inventing an extra 'hunter-laing' row.
blair-athol	Blair Athol	distillery	GB-SCT	highland	highland	Diageo	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Blair_Athol_distillery https://www.malts.com/en/blair-athol	Unpeated malt; core component of the Bell's blend. Named in Old Malt Cask samples.
auchentoshan	Auchentoshan	distillery	GB-SCT	lowland	lowland	Beam Suntory	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Auchentoshan_distillery	Unpeated malt, triple-distilled -- signature Lowland style. Named in Old Malt Cask samples.
braeval	Braeval	distillery	GB-SCT	speyside	speyside	Chivas Brothers (Pernod Ricard)	single malt	unknown			unverified	low		Speyside distillery (formerly Braes of Glenlivet), mostly a blending component for Chivas Brothers. No direct peat citation found (not opened), left unknown rather than assumed unpeated. Named in Old Malt Cask samples ('Braeval 1997 The Old Malt Cask').
miltonduff	Miltonduff	distillery	GB-SCT	speyside	speyside	Chivas Brothers (Pernod Ricard)	single malt	unknown			unverified	low		Speyside distillery, principal component of the Ballantine's blend. No direct peat citation found (not opened), left unknown rather than assumed unpeated. Named in Old Malt Cask samples ('Miltonduff 1995 The Old Malt Cask').
croithli	Croithlí	distillery	IE				single malt	none			unverified	low	https://thecrollydistillery.com/our-whiskey-sessile/ https://www.firstfillspirits.com/product/croithli-single-malt-irish-whiskey-sessile-oak/	Crolly Distillery, County Donegal -- first licensed whiskey distillery in Donegal since the 1840s. Tasting notes show no smoke/peat character (vanilla, caramel, orchard fruit, oak). 'Croithlí' is the Irish-language place name spelled with a fada; catalogue brand string 'Croithli' drops it.
macarthurs	MacArthur's	blend	GB-SCT			International Beverage Holdings	blend	none			unverified	low	https://www.masterofmalt.com/distilleries/macarthurs/	Budget blended Scotch trademark, originally J. MacArthur & Co (1877); now part of International Beverage Holdings (Inver House group, also owns Old Pulteney/anCnoc/Speyburn/Balblair). No peat character reported.
scarabus	Scarabus	brand	GB-SCT	islay	islay	Hunter Laing & Co	single malt	medium		old-malt-cask	unverified	low	https://whiskyadvocate.com/Hunter-Laing-Co-Scarabus-46 https://scotchwhisky.com/magazine/latest-news/25772/hunter-laing-launches-scarabus-for-feis-ile/	Single malt from an undisclosed Islay distillery ('mystery malt'), launched by Hunter Laing for Feis Ile 2019, tied to the opening of their own Ardnahoe distillery. Official notes cite 'Islay peat smoke' aroma; exact ppm/intensity not published, so classified medium rather than heavy out of caution. Source distillery deliberately left blank per the undisclosed-label rule (rule 3).
blood-oath	Blood Oath	blend	US			Luxco / Lux Row Distillers (MGP Ingredients)	bourbon	none			unverified	high	https://luxrowdistillers.com/blood-oath/ https://www.mgpingredients.com/branded-spirits/lux-row-distillers	'Pact' series -- master distiller John Rempe combines sourced/aged bourbons into limited annual vattings (a true blend, no single distillery of origin). Kentucky straight bourbon, no peat.
evade	Evade	distillery	FR			Whiskies Du Monde	single malt	none			unverified	low	https://www.whiskiesdumonde.fr/en/whiskies-1/evade https://www.platinaliquor.com/liquor/evade-peated-french-single-malt-whisky/5688	French single malt launched 2019 by Whiskies Du Monde, made exclusively from French raw materials, non-chill-filtered. Base range unpeated -- see rule.tsv for the separate Peated expression. Correct accented spelling is 'Evade' (with acute accent on the final e); catalogue brand string 'Evade' is the unaccented form.
kentucky-jack	Kentucky Jack	blend	US					unknown			unverified	low		Own-label American-style whiskey, no web presence found; fast-tracked per own-label rule (3 near-identical sample names, name evokes Jack Daniel's).
port-askaig	Port Askaig	brand	GB-SCT	islay	islay		single malt	heavy		elixir-distillers	unverified	low	https://scotchwhisky.com/whiskypedia/2073/port-askaig/ https://www.htfw.com/distilleries/port_askaig	Curated range of undisclosed single malts from various Islay distilleries (Elixir Distillers keeps sources confidential; enthusiasts widely link some batches to Caol Ila/Laphroaig/Bunnahabhain, none officially confirmed). Every release is marketed around Islay's 'smoky, maritime character', so peat is recorded as heavy despite the source distillery being left blank per the undisclosed-label rule.
elixir-distillers	Elixir Distillers	bottler	GB-ENG					unknown			unverified	high	https://scotchwhisky.com/whiskypedia/2073/port-askaig/	London-based independent bottler, launched Port Askaig in 2009; also releases the Elements of Islay range. Non-chill-filtered, no added colour across releases.
the-singleton	The Singleton	brand	GB-SCT			Diageo	single malt	none			unverified	high	https://www.diageo.com/en/our-brands/scotch-whisky/the-singleton https://www.diageobaracademy.com/en-zz/home/our-brands/the-singleton/the-singleton-distilleries	Umbrella brand spanning THREE Diageo distilleries marketed regionally -- Glen Ord (Highland), Glendullan (Speyside) and Dufftown (Speyside); no single parentSlug applies, left empty. All three are conventional fruity/nutty unpeated malts, so peat is confidently none regardless of which one a given bottling is. region/legalRegion left empty since it spans Highland and Speyside.
basil-hayden	Basil Hayden's	brand	US			Suntory Global Spirits (Beam Suntory)		none	jim-beam		unverified	high	https://en.wikipedia.org/wiki/Basil_Hayden%27s	Lightest-bodied of the Jim Beam small-batch bourbon family, high-rye mashbill. defaultTypeName left empty: the line also includes a Dark Rye expression alongside the bourbon. parentSlug=jim-beam expected to be seeded by another batch (globally known Beam Suntory distillery/brand) -- not created here.
copper-dog	Copper Dog	blend	GB-SCT	speyside	speyside		malt	none			unverified	high	https://whiskyadvocate.com/Copper-Dog-40 https://scotchnoob.com/2019/02/04/copper-dog/	Blended malt Scotch vatting eight Speyside single malts, created for the Craigellachie Hotel's Copper Dog pub by Piers Adam and master blender Stuart Morrison. Fruity/honeyed profile (honey, toast, pecan, apple, fudge, orange peel), no smoke reported.
grand-moldaviens	Grand Moldaviens	blend	MD				blend	none			unverified	low	https://moldstandart.md/wine/grand-moldaviens/	Moldovan whisky ('Scottish technology'), 3-year-old barley malt; cinnamon/vanilla/stone-fruit profile, no smoke reported. Sold mainly in Ukrainian/Eastern European retail (also listed on rozetka.com.ua and maudau.com.ua).
john-lee	John Lee	blend	US					unknown			unverified	low		Own-label American-style whiskey ('Straight Old Reserve'), no web presence found; fast-tracked per own-label rule.
matt-darcy	Matt D'Arcy	blend	GB-SCT					unknown			unverified	low		Own-label blended Scotch, no web presence found; fast-tracked per own-label rule. Input brand string 'Matt D Arcy' has no apostrophe; samples spell it 'Matt D'Arcy'.
rozelieures	Rozelieures	distillery	FR			Distillerie Grallet-Dupic	single malt	none			unverified	low	https://whiskyrozelieures.com/notre-histoire/ https://www.leclubdesconnaisseurs.com/marque/rozelieures/	Vertically integrated single malt distillery in Rozelieures, Lorraine (own barley, malting, distilling, maturation); founded early 2000s, first release 2007. Base/Origine range unpeated -- see rule.tsv for the separate Tourbe (peated) line.
the-speaker	The Speaker	blend	GB-SCT			Block, Grey & Block Ltd	blend	none			unverified	low	https://www.whiskybase.com/whiskies/brand/85673/the-speaker?language=en	Blended Scotch whisky, limited information available; 5- and 12-year expressions listed on Whiskybase. No peat/smoke character found in available sources, hence low confidence despite the citation.
glasgow-1770	Glasgow 1770	distillery	GB-SCT	lowland	lowland	The Glasgow Distillery Company Ltd	single malt	none			unverified	high	https://www.glasgowdistillery.com/our-spirits/1770-whisky https://www.masterofmalt.com/whiskies/the-glasgow-distillery-co/glasgow-1770-the-original-whisky/	Re-opened 2014, first single malt distillery in Glasgow for 100+ years; name references the city's original 1770 distilling licence. Signature Range = The Original (unpeated) + Triple Distilled (unpeated) + The Peated -- see rule.tsv for the peated expression. Sample product '1770 The Original' is the unpeated flagship. Catalogue brand string is the bare number '1770'.
beinn-dubh	Beinn Dubh	blend	GB-SCT					unknown			unverified	low		Own-label / limited bottling ('Thunder in the Glens Anniversary'), no web presence found; fast-tracked per own-label rule.
cromwells-royal	Cromwell's Royal	blend	GB-SCT					unknown			unverified	low		Own-label blended Scotch, no web presence found; fast-tracked per own-label rule.
fuji	Fuji	distillery	JP			Kirin Holdings (Kirin Distillery Company)		none			unverified	low	https://en.wikipedia.org/wiki/Fuji_Gotemba_distillery https://www.kirinholdings.com/en/newsroom/release/2025/0508_01.pdf	Flagship consumer brand of Fuji Gotemba Distillery (foot of Mt Fuji, Shizuoka), launched 2020; range spans Single Grain/Single Malt/Single Blended, defaultTypeName left empty accordingly. No peat mentioned in any source; the distillery is not known for peated production.
haig-club	Haig Club	brand	GB-SCT	lowland	lowland	Diageo	grain	none	cameronbridge		unverified	high	https://scotchwhisky.com/whiskypedia/2002/haig-club/ https://www.diffordsguide.com/beer-wine-spirits/4532/haig-club-grain-whisky	Lowland single grain, launched 2014 (Diageo / David Beckham / Simon Fuller). 'Clubman' (named in samples) is the more affordable 2016 variant. Grain whisky, no peat.
cameronbridge	Cameronbridge	distillery	GB-SCT	lowland	lowland	Diageo	grain	none			unverified	high	https://scotchwhisky.com/whiskypedia/1997/cameronbridge/	Largest grain distillery in Scotland, wholly owned by Diageo since 1997; founded by John Haig 1824. Source distillery of Haig Club.
johnny-smoking-gun	Johnny Smoking Gun	blend	US			Two James Spirits	blend	none			unverified	high	https://twojames.com/our-spirits/johnny-smoking-gun/ https://distiller.com/spirits/two-james-spirits-johnny-smoking-gun-whiskey	American blended whiskey (70% 7-year corn whiskey, 30% young rye) from Two James Spirits, Detroit. Smoke comes from a proprietary Asian-tea maceration process, NOT peated malt -- non-peat smoky tag recorded in flavor.tsv, analogous to Jack Daniel's charcoal mellowing.
manhattan	Manhattan	blend	US					unknown			unverified	low		Own-label, no web presence found (name likely evokes the cocktail); fast-tracked per own-label rule.
naked-grouse	The Naked Grouse	blend	GB-SCT				malt	none			unverified	low	https://uk.edrington.com/our-brands/scotch-whisky/naked-malt/ https://scotchwhisky.com/magazine/latest-news/15718/the-naked-grouse-becomes-a-blended-malt/	Sherry-cask blended malt from The Macallan, Highland Park, Glenturret and Glenrothes; rebranded 'Naked Malt' in 2018. One constituent (Highland Park) is medium-peated, but the finished blend's own tasting notes describe rich/fruity sherry character with no smoke, so recorded as none. Ownership was Edrington; ownership of the sibling Famous Grouse brand moved to William Grant & Sons in 2024/2025 (see famous-grouse) -- left owner empty here since Naked Malt's own sale was not separately confirmed.
old-tullymet	Old Tullymet	blend	GB-SCT			Old Tullymet Whisky Company Ltd	blend	none			unverified	low	http://oldtullymet.com/index.html https://find-and-update.company-information.service.gov.uk/company/SC563721	Blended Scotch (min. 25% malt content) evoking the historic Tullymet distillery (built 1812 as Auchnagie, renamed Tullymet 1890, long since closed) -- heritage branding, not a claim that the liquid comes from that site. No peat/smoke mentioned; described as smooth and elegant.
rammstein	Rammstein	blend	IE			Rammstein Spirits	blend	none			unverified	low	https://www.urban-drinks.de/en/rammstein/ https://www.whisky.com/whisky-database/details/rammstein-irish-whiskey.html	Irish whiskey (triple-distilled grain + double-distilled malt blend), aged 10 years in ex-bourbon casks, bottled for the German band Rammstein. No peat reported (standard Irish blend style).
shenks	Shenk's Homestead	brand	US			Michter's Distillery		none	michters		unverified	low	https://thebourbonconcierge.com/collections/michters	'Shenk's Homestead' is a Michter's Kentucky Straight Sour Mash Whiskey bottling; defaultTypeName left empty since sour mash whiskey is not one of the closed category values. American whiskey, no peat. parentSlug=michters expected to be seeded by another batch (well-known US heritage distillery brand) -- not created here.
famous-grouse	The Famous Grouse	blend	GB-SCT			William Grant & Sons	blend	none			unverified	low	https://www.reservebar.com/blogs/spirits-explained/mastering-blended-scotch-with-the-famous-grouse-signature-style https://en.wikipedia.org/wiki/The_Famous_Grouse	Best-selling Scotch blend in Scotland; sherry/toffee/honey house style, standard range is not peated ('relatively mild in terms of smoke'). Ownership transitioned from Edrington to William Grant & Sons (sale announced Sept 2024, UK CMA clearance March 2025) -- owner recorded as the post-transition company. See rule.tsv for the separate Smoky Black expression.
umiki	Umiki	blend	JP			Yoshino Spirits / Kamiki Shuzo	blend	none			unverified	low	https://www.umikiwhisky.com/ https://insidethecask.com/2025/05/19/new-product-godzilla-umiki-blended-whisky/	'Ocean-fused' blended whisky using malt from coastal Japanese distilleries plus grain whisky, matured in pine barrels; Osaka-based Yoshino Spirits/Kamiki Shuzo. 'Godzilla' edition (in samples) is a 70th-anniversary collaboration with Toho Co. No peat/smoke reported in tasting descriptions, hence still only low confidence.
