clonakilty	Clonakilty	distillery	IE					none			unverified	low	https://en.wikipedia.org/wiki/List_of_whiskey_distilleries_in_Ireland https://en.wikipedia.org/wiki/Irish_whiskey	Independent craft distillery, County Cork, founded 2016. One sample ('Double Oak Blend') indicates the range includes a blend, so defaultTypeName left empty. peatProfile via general Irish-whiskey category fact, not distillery-specific.
glenkinchie	Glenkinchie	distillery	GB-SCT	lowland	lowland	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland https://en.wikipedia.org/wiki/Scotch_whisky	Region/owner from the authority file. Peat claim via the Lowland region's general character on the Scotch whisky Wikipedia page ('soft and smooth...floral nose...lighter, sweet and floral tones', no smoke), not distillery-specific. Lowland malts are the most reliably unpeated Scotch category.
lauders	Lauder's	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	Blended Scotch whisky brand; no dedicated Wikipedia article found. FOR REVIEWER: I recall from general knowledge, NOT verified via a fetched source this session, that Lauder's is produced by MacDuff International Ltd - left owner blank rather than asserting it. peatProfile via the same general blend-character inference as Black Ram/Glendale.
royal-brackla	Royal Brackla	distillery	GB-SCT	highland	highland	John Dewar & Sons	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland https://en.wikipedia.org/wiki/Scotch_whisky	Same Highland regional-character basis as Dalmore/Glencadam/Macduff.
whistlepig	WhistlePig	distillery	US				rye	none			unverified	low	https://en.wikipedia.org/wiki/WhistlePig https://en.wikipedia.org/wiki/Irish_whiskey	Vermont rye whiskey producer, Shoreham. peatProfile via the general 'peat rarely used outside Scotland' category fact plus the well-established production fact that American rye/bourbon malting does not use peat smoke; not a WhistlePig-specific statement. Catalogue spells the brand 'Whistlepig' (lowercase p); official spelling is 'WhistlePig'.
boone-county	Boone County	distillery	US					none			unverified	low	https://en.wikipedia.org/wiki/Bourbon_whiskey https://en.wikipedia.org/wiki/Irish_whiskey	Believed to be Boone County Distilling Co. (Independence, Kentucky) from general knowledge - not verified via a fetched source this session, so the kind=distillery call is a judgment call, not a confirmed fact. peatProfile via the generic bourbon-category fact (charred-oak/corn-mash process, no peat-smoking step described anywhere for bourbon production), not brand-specific.
de-danann	De Danann	blend	IE					none			unverified	low	https://en.wikipedia.org/wiki/Irish_whiskey	Irish whiskey brand; could not confirm producer/distillery this session (a Wikipedia search only turned up an unrelated folk band of the same name). One sample is 'De Danann Walsh', suggesting a possible link to an Irish producer named Walsh - not confirmed. peatProfile via general Irish-whiskey category fact.
hakushu	Hakushu	distillery	JP			Suntory	single malt	light			unverified	low	https://en.wikipedia.org/wiki/Hakushu_distillery	FLAG FOR REVIEW (positive peat claim, indirectly supported). Wikipedia's Hakushu distillery page lists a 2013 'Heavily Peated' release as a distinct LIMITED series, separate from the core range (which includes the 12 Year Old and the 'Distiller's Reserve' in my samples), implying the standard range is not heavily peated. I did not find an explicit statement of the core range's own smoke level in a fetched source - 'light' reflects general knowledge that standard Hakushu carries a subtle/herbal smokiness, not a directly quoted fact. Treat with caution; a stronger citation would help confirm.
king-charles	King Charles	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	No dedicated source found for this exact brand name (search only surfaced unrelated one-off 'Coronation of King Charles III' commemorative editions from other brands). Treated as a generic royalty-themed own-label blended Scotch; peatProfile via general blend-character inference, not brand-specific.
oakeshott	Oakeshott	blend						unknown			unverified	unknown		No information found for this brand within budget (Wikipedia search returned only unrelated people/topics named Oakeshott). Origin and type unknown.
sexton	Sexton	blend	IE			Proximo Spirits	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Sexton https://en.wikipedia.org/wiki/Irish_whiskey	'The Sexton Irish Whiskey' confirmed as a product of Proximo Spirits (Wikipedia disambiguation page). Marketed as single malt Irish whiskey from an undisclosed source distillery; kind=blend used only as the closest available bucket for an undisclosed-origin label per rule 3 in the brief, not because it is actually a blended-type whiskey. peatProfile via general Irish-whiskey category fact.
tormore	Tormore	distillery	GB-SCT	speyside	speyside	Elixir Distillers	single malt	none			unverified	low	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland https://en.wikipedia.org/wiki/Speyside_single_malt	Owner per the authority file (Elixir Distillers acquired Tormore from Chivas Brothers/Pernod Ricard in 2024, consistent with general knowledge). peatProfile via Speyside regional-character citation, not distillery-specific.
aikan	Aikan	blend						unknown			unverified	unknown		No information found for this brand within budget (no Wikipedia coverage). Single sample 'Aikan Extra Collection Batch No.3' gives no clear indication of origin, distillery or type.
bombergers	Bomberger's	brand	US				bourbon	none	michters		unverified	low	https://en.wikipedia.org/wiki/Bomberger%27s_Distillery https://en.wikipedia.org/wiki/Bourbon_whiskey	Wikipedia: the modern 'Bomberger's'-branded whiskey (e.g. 'Bomberger's Declaration' in my sample) is a Michter's product with 'no direct connection' to the historic 1753-1989 Bomberger's/Michter's Distillery site in Pennsylvania (a National Historic Landmark, now non-operating). parentSlug=michters is not a row in my own producer.tsv - Michter's is a well-known US whiskey brand/producer another batch will very likely cover; flag if it does not. peatProfile via the generic bourbon-category fact.
dilmoor	Dilmoor	blend						unknown			unverified	unknown		No information found within budget. Single sample name is 'Gold Mill', which does not obviously relate to the brand name 'Dilmoor' - origin and type could not be determined.
glen-broch	Glen Broch	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	No distillery of this name appears in the Scottish-distilleries authority file. Generic Scotch-sounding own-label name, likely a discount-retail blended Scotch (cf. Aldi's 'Glen Marnoch') - not verified via a fetched source this session. peatProfile via general blend-character inference.
hogs	Hogs	blend						unknown			unverified	unknown		No information found within budget. Single sample 'Hogs 3' gives no clear indication of style, origin or the meaning of '3'.
knappogue-castle	Knappogue Castle	blend	IE			Irish Distillers (Pernod Ricard)	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Knappogue_Castle_Irish_Whiskey https://en.wikipedia.org/wiki/Irish_whiskey	Confirmed premium single malt Irish whiskey brand, produced by Irish Distillers (Pernod Ricard), introduced 1998, named for Knappogue Castle in County Clare. Source distillery undisclosed for current releases; kind=blend used as the closest available bucket for an undisclosed-origin single-malt label (rule 3 in the brief), not because it is blended-type whiskey. peatProfile via general Irish-whiskey category fact.
mcclellands	McClelland's	blend	GB-SCT			Morrison Bowmore Distillers	single malt	unknown			unverified	high	https://en.wikipedia.org/wiki/McClelland%27s_Single_Malt	Confirmed via Wikipedia: 'a range of single malt Scotch whiskies from four of Scotland's key whisky distilling regions - Highland, Islay, Speyside and Lowland', supplied by parent company Morrison Bowmore Distillers; 'there is no McClelland's distillery per se'. Because the range explicitly includes an Islay (typically peated) variant and my input sample carries no region qualifier, peatProfile is deliberately left unknown rather than guessed - this one product could be any of the four regions.
nobushi	Nobushi	blend						unknown			unverified	unknown		No information found within budget (no Wikipedia coverage). Origin and type undetermined.
passport-scotch	Passport Scotch	blend	GB-SCT			Chivas Brothers (Pernod Ricard)	blend	none			unverified	high	https://en.wikipedia.org/wiki/Passport_Scotch	Confirmed blend of Highland and Lowland malts, historically made at Seagram's Speyside distilleries, now owned by Chivas Brothers/Pernod Ricard; introduced 1965. No Islay/peated component described.
roe-co	Roe & Co	distillery	IE			Diageo	blend	none			unverified	high	https://en.wikipedia.org/wiki/Roe_%26_Co_Distillery	Catalogue spells the brand 'Roe + Co'; official/Wikipedia spelling is 'Roe & Co'. Distillery established 2019 in Dublin (Thomas Street), owned by Diageo; flagship product is a Blended Irish whiskey. No peat/smoke mentioned.
smooth-ambler	Smooth Ambler	distillery	US					none			unverified	low	https://en.wikipedia.org/wiki/American_Whiskey_Trail https://en.wikipedia.org/wiki/Bourbon_whiskey	Confirmed as a real distillery via its inclusion in Wikipedia's American Whiskey Trail list (West Virginia craft distillery per general knowledge, not itself stated on that page). Makes bourbon, rye and a 'Contradiction' wheated bourbon (per my sample); defaultTypeName left empty since the range spans types. peatProfile via the generic bourbon/rye-category fact.
the-highland-shepherd	The Highland Shepherd	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	No source found for this specific brand. 'Highland Shepherd' reads as a generic pastoral-themed Scotch own-label name; treated as a supermarket-style blend by convention, not confirmed. peatProfile via general blend-character inference - genuinely marginal, could reasonably also be left unknown.
wilderness-trail	Wilderness Trail	distillery	US					none			unverified	low	https://en.wikipedia.org/wiki/Wilderness_Trail_Distillery https://en.wikipedia.org/wiki/Bourbon_whiskey	Danville, Kentucky; founded 2013 by Dr. Pat Heist and Shane Baker (Wikipedia). Makes wheated bourbon, rye-forward bourbon and rye whiskey - defaultTypeName left empty since the range spans types. peatProfile via the generic bourbon/rye-category fact.
